node_index,source_node_id,pos_x,pos_y,is_stop_only
6694,cluster_26821125_3851334724_3851334725_3851334729,1042.76,223.88,False
6695,cluster_1794834428_3851334705_3851334707_4416311843,1067.13,158.05,False
6696,cluster_7116040625_7116040626_7566149969_7566149970,981.11,204.14,False
6697,cluster_26821124_295425233_3851334706_3851334711,853.84,154.96,False
6698,cluster_26821125_3851334724_3851334725_3851334729,1042.76,223.88,False
6699,cluster_7116040625_7116040626_7566149969_7566149970,981.11,204.14,False
6700,cluster_26821138_3851334748_3851371773_568487329_#2more,1235.05,296.5,False
6701,cluster_26821125_3851334724_3851334725_3851334729,1042.76,223.88,False
6702,cluster_3851339114_497197991,1090.13,628.57,False
6703,cluster_32621598_3851339151_3851339360,1058.63,675.86,False
6704,cluster_3851339107_469659247,1114.81,587.16,False
6705,cluster_3851339114_497197991,1090.13,628.57,False
6706,497227289,1124.26,563.44,False
6707,cluster_3851339107_469659247,1114.81,587.16,False
6708,cluster_32621600_3851339085,1139.62,541.68,False
6709,497227289,1124.26,563.44,False
6710,497227291,1149.97,511.13,False
6711,cluster_32621600_3851339085,1139.62,541.68,False
6712,cluster_1360769766_32621388_3851338525_3851338536_#1more,1197.02,391.55,False
6713,497227291,1149.97,511.13,False
6714,568490462,1225.36,321.45,False
6715,cluster_1360769766_32621388_3851338525_3851338536_#1more,1197.02,391.55,False
6716,2865289329,2003.49,291.49,False
6717,524513833,2010.63,244.85,False
6718,26821212,1998.69,321.55,False
6719,2865289329,2003.49,291.49,False
6720,604683507,1994.63,339.16,False
6721,26821212,1998.69,321.55,False
6722,26821211,1989.95,358.46,False
6723,604683507,1994.63,339.16,False
6724,1189909842,1974.54,420.95,False
6725,26821211,1989.95,358.46,False
6726,1189909846,1964.3,452.21,False
6727,1189909842,1974.54,420.95,False
6728,cluster_26821141_26821321_964859700_964859706,1955.56,473.72,False
6729,1189909846,1964.3,452.21,False
6730,26821216,2078.83,338.54,False
6731,26821143,2094.04,256.89,False
6732,26821215,2071.83,375.48,False
6733,26821216,2078.83,338.54,False
6734,807103730,2058.41,433.43,False
6735,26821215,2071.83,375.48,False
6736,26821218,2197.23,440.32,False
6737,26821145,2138.21,427.27,False
6738,26821221,2250.39,455.48,False
6739,26821218,2197.23,440.32,False
6740,26821224,2329.76,483.77,False
6741,26821221,2250.39,455.48,False
6742,7539677140,2276.64,405.78,False
6743,26821226,2281.24,403.12,False
6744,26821221,2250.39,455.48,False
6745,7539677140,2276.64,405.78,False
6746,cluster_1768650325_26821148_8461005424_8461005425,2184.33,573.48,False
6747,26821221,2250.39,455.48,False
6748,cluster_26821225_2865335489,2347.94,442.49,False
6749,32621000,2366.47,384.68,False
6750,26821224,2329.76,483.77,False
6751,cluster_26821225_2865335489,2347.94,442.49,False
6752,2865869825,2276.01,564.82,False
6753,26821224,2329.76,483.77,False
6754,cluster_1768650327_26821147,2240.23,613.7,False
6755,2865869825,2276.01,564.82,False
6756,26821320,1928.21,539.34,False
6757,26821234,1890.41,530.2,False
6758,2865133955,1867.98,578.23,False
6759,26821231,1844.26,638.44,False
6760,26821234,1890.41,530.2,False
6761,2865133955,1867.98,578.23,False
6762,26821235,1909.17,661.81,False
6763,26821231,1844.26,638.44,False
6764,26821240,1934.84,670.22,False
6765,26821235,1909.17,661.81,False
6766,26821236,1974.73,683.96,False
6767,26821240,1934.84,670.22,False
6768,cluster_26821150_808461736,2047.44,710.67,False
6769,26821236,1974.73,683.96,False
6770,26821232,1950.55,547.88,False
6771,26821235,1909.17,661.81,False
6772,26821233,2018.23,575.57,False
6773,26821236,1974.73,683.96,False
6774,cluster_1189688717_26821237,1910.17,739.61,False
6775,cluster_26821239_2865133970,1818.74,708.91,False
6776,743289660,1957.25,754.97,False
6777,cluster_1189688717_26821237,1910.17,739.61,False
6778,26821238,1987.77,763.86,False
6779,743289660,1957.25,754.97,False
6780,cluster_27306310_2873554171_2873554172_808461711_#1more,2029.4,780.92,False
6781,26821238,1987.77,763.86,False
6782,26821240,1934.84,670.22,False
6783,cluster_1189688717_26821237,1910.17,739.61,False
6784,26821259,2070.19,887.13,False
6785,cluster_26821151_808461616_808461649,2000.84,871.29,False
6786,1955197,2107.38,893.6,False
6787,26821259,2070.19,887.13,False
6788,1955199,2136.95,898.86,False
6789,1955197,2107.38,893.6,False
6790,2865194163,2136.8,775.08,False
6791,1955197,2107.38,893.6,False
6792,2865892436,2157.2,713.89,False
6793,2865194163,2136.8,775.08,False
6794,1955194,2262.58,687.46,False
6795,2865892436,2157.2,713.89,False
6796,1955194,2262.58,687.46,False
6797,cluster_1733433323_1768650329_1955191_669837170,2283.36,656.91,False
6798,1955200,2109.8,1051.42,False
6799,1955199,2136.95,898.86,False
6800,2865888232,2045.04,971.05,False
6801,26821259,2070.19,887.13,False
6802,26821261,2026.62,1044.67,False
6803,2865888232,2045.04,971.05,False
6804,1955200,2109.8,1051.42,False
6805,26821261,2026.62,1044.67,False
6806,1955193,2189.95,1058.26,False
6807,1955200,2109.8,1051.42,False
6808,26821262,2259.41,1056.19,False
6809,1955193,2189.95,1058.26,False
6810,26821242,1876.96,903.17,False
6811,26821252,1822.71,1035.99,False
6812,26821252,1822.71,1035.99,False
6813,26821249,1910.55,1024.38,False
6814,26821254,1728.51,1060.41,False
6815,26821252,1822.71,1035.99,False
6816,26821256,1725.14,1057.33,False
6817,26821254,1728.51,1060.41,False
6818,26821242,1876.96,903.17,False
6819,26821249,1910.55,1024.38,False
6820,1342541988,1844.88,855.1,False
6821,26821242,1876.96,903.17,False
6822,26821241,1825.73,826.43,False
6823,1342541988,1844.88,855.1,False
6824,15431532,4525.38,4267.63,False
6825,363065,4478.88,4141.86,False
6826,3356360798,3795.28,2791.41,False
6827,27186296,3796.03,2765.96,False
6828,cluster_2892583362_3356360796,3794.71,2810.93,False
6829,3356360798,3795.28,2791.41,False
6830,3356360794,3794.15,2829.93,False
6831,cluster_2892583362_3356360796,3794.71,2810.93,False
6832,cluster_2892583359_3355880693,3793.48,2852.7,False
6833,3356360794,3794.15,2829.93,False
6834,3355874791,3792.82,2875.02,False
6835,cluster_2892583359_3355880693,3793.48,2852.7,False
6836,27186297,3792.23,2895.09,False
6837,3355874791,3792.82,2875.02,False
6838,27186434,3302.39,2781.17,False
6839,27186432,3299.48,2752.96,False
6840,27186443,3305.41,2830.38,False
6841,27186434,3302.39,2781.17,False
6842,27186436,3342.15,2779.19,False
6843,27186434,3302.39,2781.17,False
6844,27186436,3342.15,2779.19,False
6845,27186438,3343.14,2751.42,False
6846,27186440,3340.11,2829.61,False
6847,27186436,3342.15,2779.19,False
6848,1307150920,3289.81,2831.08,False
6849,cluster_1286487659_27186469,3241.17,2834.2,False
6850,27186443,3305.41,2830.38,False
6851,1307150920,3289.81,2831.08,False
6852,27186440,3340.11,2829.61,False
6853,27186443,3305.41,2830.38,False
6854,1307150990,3367.63,2829.75,False
6855,27186440,3340.11,2829.61,False
6856,cluster_27186419_27186430,3403.06,2833.5,False
6857,1307150990,3367.63,2829.75,False
6858,1496696986,3267.76,2711.86,False
6859,cluster_27186465_8599260911,3230.99,2708.59,False
6860,1496698034,3343.88,2710.24,False
6861,1496696986,3267.76,2711.86,False
6862,27186445,3408.57,2711.82,False
6863,1496698034,3343.88,2710.24,False
6864,cluster_1661151710_444004195,3316.24,2581.56,False
6865,cluster_27186467_31797680,3256.93,2581.2,False
6866,1661151714,3385.32,2585.03,False
6867,cluster_1661151710_444004195,3316.24,2581.56,False
6868,1661151716,3398.72,2585.7,False
6869,1661151714,3385.32,2585.03,False
6870,27186453,3413.75,2586.45,False
6871,1661151716,3398.72,2585.7,False
6872,27186451,3411.22,2647.81,False
6873,27186453,3413.75,2586.45,False
6874,1496696983,3410.02,2678.67,False
6875,27186451,3411.22,2647.81,False
6876,27186445,3408.57,2711.82,False
6877,1496696983,3410.02,2678.67,False
6878,1496698037,3406.67,2743.26,False
6879,27186445,3408.57,2711.82,False
6880,cluster_27186419_27186430,3403.06,2833.5,False
6881,1496698037,3406.67,2743.26,False
6882,cluster_1749743308_27186414,3406.78,2927.67,False
6883,cluster_27186419_27186430,3403.06,2833.5,False
6884,1498624109,3416.18,2994.0,False
6885,cluster_1749743308_27186414,3406.78,2927.67,False
6886,27186412,3424.07,3108.95,False
6887,1498624109,3416.18,2994.0,False
6888,1307150854,3260.63,2900.31,False
6889,1286487678,3246.63,2882.36,False
6890,1496703913,3263.12,2905.75,False
6891,1307150854,3260.63,2900.31,False
6892,1749743304,3270.55,2921.36,False
6893,1496703913,3263.12,2905.75,False
6894,27186474,3278.97,2939.09,False
6895,1749743304,3270.55,2921.36,False
6896,27186476,3285.76,2950.54,False
6897,27186474,3278.97,2939.09,False
6898,1749743364,3294.55,2964.74,False
6899,27186476,3285.76,2950.54,False
6900,cluster_1496722896_1496722911,3329.97,3015.94,False
6901,1749743364,3294.55,2964.74,False
6902,1218984544,3342.21,3036.75,False
6903,cluster_1496722896_1496722911,3329.97,3015.94,False
6904,cluster_1733175688_27186487,3351.63,3106.65,False
6905,1218984544,3342.21,3036.75,False
6906,5847232892,3596.9,2512.41,False
6907,cluster_27198099_2969450280,3583.42,2514.18,False
6908,517284765,3610.63,2512.84,False
6909,5847232892,3596.9,2512.41,False
6910,1286487662,3316.36,2941.27,False
6911,27186476,3285.76,2950.54,False
6912,cluster_1749743308_27186414,3406.78,2927.67,False
6913,1286487662,3316.36,2941.27,False
6914,11658135,3070.36,3512.49,False
6915,cluster_11658136_1286487682_1807460817_1807460819_#5more,3041.61,3630.72,False
6916,cluster_27223778_27223779,3081.5,3467.35,False
6917,11658135,3070.36,3512.49,False
6918,4307479674,3086.56,3440.38,False
6919,cluster_27223778_27223779,3081.5,3467.35,False
6920,2915014635,3093.31,3402.54,False
6921,4307479674,3086.56,3440.38,False
6922,cluster_11658133_2915014607,3103.21,3346.08,False
6923,2915014635,3093.31,3402.54,False
6924,cluster_11658131_3956714660_4644036255,3142.01,3176.02,False
6925,cluster_11658133_2915014607,3103.21,3346.08,False
6926,27213140,3490.41,2035.07,False
6927,cluster_14785106_8146800067,3486.01,2057.18,False
6928,501810752,3493.25,2008.95,False
6929,27213140,3490.41,2035.07,False
6930,27213145,3498.3,1968.06,False
6931,501810752,3493.25,2008.95,False
6932,27213123,3506.15,1931.99,False
6933,27213145,3498.3,1968.06,False
6934,672915420,3536.37,1944.44,False
6935,27213123,3506.15,1931.99,False
6936,3082227584,3545.6,1968.72,False
6937,672915420,3536.37,1944.44,False
6938,672915421,3543.32,1981.4,False
6939,3082227584,3545.6,1968.72,False
6940,1510108024,3536.37,2015.17,False
6941,672915421,3543.32,1981.4,False
6942,27213135,3527.3,2037.69,False
6943,1510108024,3536.37,2015.17,False
6944,3082227582,3524.82,2037.86,False
6945,27213135,3527.3,2037.69,False
6946,27213106,3493.52,1908.36,False
6947,27213100,3491.78,1855.91,False
6948,3082229081,3509.64,1922.14,False
6949,27213123,3506.15,1931.99,False
6950,27213117,3514.09,1909.45,False
6951,3082229081,3509.64,1922.14,False
6952,27213157,3517.85,1847.52,False
6953,27213117,3514.09,1909.45,False
6954,1807554070,3520.45,1834.32,False
6955,27213157,3517.85,1847.52,False
6956,3200121798,3518.52,1803.16,False
6957,1807554070,3520.45,1834.32,False
6958,1507804976,2999.56,2914.24,False
6959,27223724,2991.02,2950.78,False
6960,2385671862,3020.29,2912.38,False
6961,1507804976,2999.56,2914.24,False
6962,2385671861,3045.44,2912.75,False
6963,2385671862,3020.29,2912.38,False
6964,2385671859,3192.74,2916.32,False
6965,1307150844,3185.28,2915.75,False
6966,11874176,3234.63,2919.57,False
6967,2385671859,3192.74,2916.32,False
6968,1307151109,3057.83,2912.93,False
6969,2385671861,3045.44,2912.75,False
6970,2385671860,3071.05,2913.13,False
6971,1307151109,3057.83,2912.93,False
6972,2385671858,3097.17,2913.04,False
6973,2385671860,3071.05,2913.13,False
6974,1307150970,3108.15,2913.0,False
6975,2385671858,3097.17,2913.04,False
6976,1286487673,3123.12,2912.96,False
6977,1307150970,3108.15,2913.0,False
6978,2385671857,3140.14,2913.52,False
6979,1286487673,3123.12,2912.96,False
6980,2385671856,3166.11,2914.37,False
6981,2385671857,3140.14,2913.52,False
6982,1307150844,3185.28,2915.75,False
6983,2385671856,3166.11,2914.37,False
6984,cluster_8616078527_8616078533,2818.52,2972.23,False
6985,672915340,2816.13,2971.96,False
6986,1496630367,3040.42,2985.72,False
6987,1496630371,3001.58,2987.22,False
6988,1496613079,3090.97,2985.86,False
6989,1496630367,3040.42,2985.72,False
6990,1307150783,3106.95,2985.91,False
6991,1496613079,3090.97,2985.86,False
6992,cluster_1749743388_27223760,3218.55,2991.42,False
6993,1307150783,3106.95,2985.91,False
6994,1497708307,2840.85,2974.79,False
6995,cluster_8616078527_8616078533,2818.52,2972.23,False
6996,8616078500,2851.35,2975.96,False
6997,1497708307,2840.85,2974.79,False
6998,cluster_8616078498_8616078499,2858.32,2981.41,False
6999,8616078500,2851.35,2975.96,False
7000,27223711,2888.57,2980.13,False
7001,cluster_8616078498_8616078499,2858.32,2981.41,False
7002,1497708306,2919.83,2984.25,False
7003,27223711,2888.57,2980.13,False
7004,27223714,2946.56,2987.65,False
7005,1497708306,2919.83,2984.25,False
7006,27223719,2986.16,2987.35,False
7007,27223714,2946.56,2987.65,False
7008,1496630371,3001.58,2987.22,False
7009,27223719,2986.16,2987.35,False
7010,27223735,2960.65,3199.55,False
7011,27223745,2871.75,3216.29,False
7012,27223730,3042.91,3171.33,False
7013,27223735,2960.65,3199.55,False
7014,7633976417,3097.35,3167.82,False
7015,27223730,3042.91,3171.33,False
7016,cluster_11658131_3956714660_4644036255,3142.01,3176.02,False
7017,7633976417,3097.35,3167.82,False
7018,27223730,3042.91,3171.33,False
7019,27223727,3046.47,3060.04,False
7020,8583869670,3043.26,3225.49,False
7021,27223730,3042.91,3171.33,False
7022,27223741,3038.54,3331.65,False
7023,8583869670,3043.26,3225.49,False
7024,27223741,3038.54,3331.65,False
7025,27223738,2973.8,3329.74,False
7026,cluster_11658133_2915014607,3103.21,3346.08,False
7027,27223741,3038.54,3331.65,False
7028,1307150814,2946.23,3035.58,False
7029,27223714,2946.56,2987.65,False
7030,27223716,2947.49,3063.9,False
7031,1307150814,2946.23,3035.58,False
7032,7633976428,2956.68,3158.67,False
7033,27223716,2947.49,3063.9,False
7034,27223735,2960.65,3199.55,False
7035,7633976428,2956.68,3158.67,False
7036,5953214290,2963.98,3232.53,False
7037,27223735,2960.65,3199.55,False
7038,27223738,2973.8,3329.74,False
7039,5953214290,2963.98,3232.53,False
7040,cluster_27223772_7782987456,3009.6,3457.03,False
7041,27223738,2973.8,3329.74,False
7042,27223727,3046.47,3060.04,False
7043,27223716,2947.49,3063.9,False
7044,11658130,3178.6,3089.16,False
7045,27223727,3046.47,3060.04,False
7046,27223765,2926.68,3510.53,False
7047,cluster_14785110_27223763,2918.2,3533.29,False
7048,1510043460,2951.59,3495.72,False
7049,27223765,2926.68,3510.53,False
7050,cluster_27223772_7782987456,3009.6,3457.03,False
7051,1510043460,2951.59,3495.72,False
7052,27223804,3163.02,3627.25,False
7053,11658135,3070.36,3512.49,False
7054,27223786,3193.93,3469.17,False
7055,cluster_27223778_27223779,3081.5,3467.35,False
7056,cluster_27223788_27223789,3277.24,3554.57,False
7057,27223787,3281.28,3472.39,False
7058,6886056765,3202.99,3316.08,False
7059,27223786,3193.93,3469.17,False
7060,7536138995,3205.44,3287.42,False
7061,6886056765,3202.99,3316.08,False
7062,27223785,3215.1,3184.01,False
7063,7536138995,3205.44,3287.42,False
7064,cluster_27223784_7633976423,3293.82,3187.05,False
7065,27223787,3281.28,3472.39,False
7066,cluster_2344991158_27223806,3383.05,3455.16,False
7067,27223787,3281.28,3472.39,False
7068,27223790,3343.29,3548.41,False
7069,cluster_27223788_27223789,3277.24,3554.57,False
7070,27223792,3410.86,3533.18,False
7071,27223790,3343.29,3548.41,False
7072,27223797,3254.14,3664.4,False
7073,cluster_27223788_27223789,3277.24,3554.57,False
7074,cluster_27223801_290527779,3233.87,3712.86,False
7075,27223797,3254.14,3664.4,False
7076,27223795,3342.76,3682.39,False
7077,27223790,3343.29,3548.41,False
7078,27223795,3342.76,3682.39,False
7079,27223797,3254.14,3664.4,False
7080,11658120,3438.85,3675.7,False
7081,27223795,3342.76,3682.39,False
7082,1066713775,3625.2,3930.83,False
7083,27224231,3641.26,4069.71,False
7084,cluster_269943155_363105,3605.14,3802.98,False
7085,1066713775,3625.2,3930.83,False
7086,2876846470,3001.92,3793.85,False
7087,cluster_27239372_8742865079,2983.47,3790.51,False
7088,309924574,3244.15,3768.05,False
7089,309924264,3235.85,3785.14,False
7090,cluster_27239365_410281183,3253.98,3748.84,False
7091,309924574,3244.15,3768.05,False
7092,2876846477,3048.83,3801.84,False
7093,2876846470,3001.92,3793.85,False
7094,2876846481,3080.72,3806.01,False
7095,2876846477,3048.83,3801.84,False
7096,2876846483,3096.91,3808.17,False
7097,2876846481,3080.72,3806.01,False
7098,2876846484,3123.9,3811.87,False
7099,2876846483,3096.91,3808.17,False
7100,2876846485,3145.66,3814.47,False
7101,2876846484,3123.9,3811.87,False
7102,290527747,3174.5,3816.89,False
7103,2876846485,3145.66,3814.47,False
7104,27239371,3219.23,3818.47,False
7105,290527747,3174.5,3816.89,False
7106,309924264,3235.85,3785.14,False
7107,27239371,3219.23,3818.47,False
7108,cluster_3397240227_7096714249,2964.63,3926.49,False
7109,cluster_1076991795_1798428074_1798428078_1798428082_#8more,2966.96,3959.08,False
7110,27239374,2963.57,3884.21,False
7111,cluster_3397240227_7096714249,2964.63,3926.49,False
7112,cluster_27239372_8742865079,2983.47,3790.51,False
7113,27239374,2963.57,3884.21,False
7114,27239373,2997.37,3732.68,False
7115,cluster_27239372_8742865079,2983.47,3790.51,False
7116,cluster_2876846409_8742865076,3034.35,3665.2,False
7117,27239373,2997.37,3732.68,False
7118,cluster_11658136_1286487682_1807460817_1807460819_#5more,3041.61,3630.72,False
7119,cluster_2876846409_8742865076,3034.35,3665.2,False
7120,27239380,2816.27,3879.25,False
7121,27239381,2778.69,3716.35,False
7122,27239379,2887.86,3873.69,False
7123,27239380,2816.27,3879.25,False
7124,27239378,2888.43,3716.34,False
7125,27239379,2887.86,3873.69,False
7126,27239388,2722.52,3722.83,False
7127,27239389,2672.73,3576.66,False
7128,27239383,2768.62,3582.06,False
7129,27239384,2747.2,3539.47,False
7130,27239382,2808.19,3713.47,False
7131,27239383,2768.62,3582.06,False
7132,27239376,2897.58,3610.53,False
7133,27239383,2768.62,3582.06,False
7134,27239377,2955.67,3655.43,False
7135,2917905508,2894.89,3645.35,False
7136,2972029377,2891.89,3678.35,False
7137,27239378,2888.43,3716.34,False
7138,2917905508,2894.89,3645.35,False
7139,2972029377,2891.89,3678.35,False
7140,27239376,2897.58,3610.53,False
7141,2917905508,2894.89,3645.35,False
7142,27239397,2610.43,3498.35,False
7143,cluster_14785111_14785112_410281196_817831228,2597.9,3401.74,False
7144,27239389,2672.73,3576.66,False
7145,cluster_1312822730_27239390,2598.96,3609.3,False
7146,27239384,2747.2,3539.47,False
7147,27239389,2672.73,3576.66,False
7148,cluster_27239395_2915044785_410281192_821071806,2787.29,3481.92,False
7149,27239384,2747.2,3539.47,False
7150,27239409,2760.29,3229.1,False
7151,27239410,2754.97,3171.36,False
7152,27239401,2776.87,3386.16,False
7153,27239409,2760.29,3229.1,False
7154,cluster_27239395_2915044785_410281192_821071806,2787.29,3481.92,False
7155,27239401,2776.87,3386.16,False
7156,27239401,2776.87,3386.16,False
7157,27239400,2676.45,3390.35,False
7158,27239404,2666.33,3202.57,False
7159,27239406,2665.58,3179.97,False
7160,27239407,2668.57,3239.08,False
7161,27239404,2666.33,3202.57,False
7162,27239400,2676.45,3390.35,False
7163,27239407,2668.57,3239.08,False
7164,cluster_12533788749_27239402_817830912,2673.72,3432.52,False
7165,27239400,2676.45,3390.35,False
7166,2914941666,2610.53,3204.63,False
7167,27239404,2666.33,3202.57,False
7168,27239403,2548.18,3251.52,False
7169,2914941666,2610.53,3204.63,False
7170,260122421,1541.54,922.18,False
7171,4415122004,1539.58,921.57,False
7172,cluster_27306292_27306293,1732.5,1022.19,False
7173,26821256,1725.14,1057.33,False
7174,1189688925,1747.78,987.23,False
7175,cluster_27306292_27306293,1732.5,1022.19,False
7176,2718984018,1804.19,851.04,False
7177,1189688925,1747.78,987.23,False
7178,26821241,1825.73,826.43,False
7179,2718984018,1804.19,851.04,False
7180,796167622,1800.19,318.36,False
7181,26821206,1794.43,316.26,False
7182,26821205,1695.73,280.22,False
7183,cluster_1794834554_197942038_3574288087_4416311881_#2more,1529.1,319.59,False
7184,798799695,1744.48,298.01,False
7185,26821205,1695.73,280.22,False
7186,26821206,1794.43,316.26,False
7187,798799695,1744.48,298.01,False
7188,2865335491,2375.67,531.79,False
7189,26821230,2362.1,525.68,False
7190,26821229,2405.08,545.01,False
7191,2865335491,2375.67,531.79,False
7192,26821216,2078.83,338.54,False
7193,26821212,1998.69,321.55,False
7194,7004033543,402.08,1199.92,False
7195,27515076,343.8,1176.14,False
7196,7004033551,424.57,1209.1,False
7197,7004033543,402.08,1199.92,False
7198,27515088,561.43,1264.93,False
7199,7004033551,424.57,1209.1,False
7200,27515084,672.64,1310.24,False
7201,27515088,561.43,1264.93,False
7202,27515088,561.43,1264.93,False
7203,cluster_260418725_27515082,512.85,1378.3,False
7204,467701004,608.97,1140.64,False
7205,27515088,561.43,1264.93,False
7206,27515084,672.64,1310.24,False
7207,4416313500,626.3,1425.22,False
7208,260141129,690.36,1267.17,False
7209,27515084,672.64,1310.24,False
7210,27515087,723.68,1177.57,False
7211,260141129,690.36,1267.17,False
7212,cluster_21675485_2753786509,3693.16,1064.27,False
7213,158681173,3675.03,1043.73,False
7214,249588687,4997.98,221.28,False
7215,249588777,4962.33,154.58,False
7216,4134932486,426.76,2909.89,False
7217,cluster_260797280_29533054,440.17,2937.31,False
7218,1505064121,639.21,2729.96,False
7219,32960203,642.98,2740.03,False
7220,3789331804,624.16,2726.37,False
7221,1505064121,639.21,2729.96,False
7222,cluster_29533085_305975496,554.81,2716.5,False
7223,3789331804,624.16,2726.37,False
7224,1371652927,143.45,3486.71,False
7225,29533175,129.51,3484.91,False
7226,1371646346,187.11,3492.33,False
7227,1371652927,143.45,3486.71,False
7228,563845069,219.02,3496.44,False
7229,1371646346,187.11,3492.33,False
7230,29533008,269.75,3504.67,False
7231,563845069,219.02,3496.44,False
7232,369707822,401.04,3353.57,False
7233,21029412,399.05,3343.9,False
7234,cluster_6297693145_6299448450,412.89,3411.1,False
7235,369707822,401.04,3353.57,False
7236,1455837373,420.52,3447.45,False
7237,cluster_6297693145_6299448450,412.89,3411.1,False
7238,29556515,424.63,3454.88,False
7239,1455837373,420.52,3447.45,False
7240,292861502,1085.82,4050.47,False
7241,cluster_1955147_2507254541,1074.51,4045.56,False
7242,6704213656,1119.49,4065.92,False
7243,292861502,1085.82,4050.47,False
7244,cluster_1967929580_6134700103_8746883335,1311.17,4001.64,False
7245,260228359,1303.23,4006.44,False
7246,1462122657,1323.74,3959.41,False
7247,cluster_1967929580_6134700103_8746883335,1311.17,4001.64,False
7248,3627733216,1338.19,3926.28,False
7249,1462122657,1323.74,3959.41,False
7250,cluster_18576394_269943613_524513884_6134700094_#4more,1342.16,3906.68,False
7251,3627733216,1338.19,3926.28,False
7252,cluster_2254826521_260228081_8615511625,1133.72,4066.33,False
7253,6704213656,1119.49,4065.92,False
7254,6704213663,1147.04,4078.51,False
7255,cluster_2254826521_260228081_8615511625,1133.72,4066.33,False
7256,260228381,1205.92,4106.34,False
7257,6704213663,1147.04,4078.51,False
7258,31433102,1249.81,4119.02,False
7259,260228381,1205.92,4106.34,False
7260,cluster_677508042_9909635326_9909635327,1279.76,4063.98,False
7261,31433102,1249.81,4119.02,False
7262,5370369957,1300.03,4013.78,False
7263,cluster_677508042_9909635326_9909635327,1279.76,4063.98,False
7264,260228359,1303.23,4006.44,False
7265,5370369957,1300.03,4013.78,False
7266,3447215854,689.05,3462.43,False
7267,1955134,742.26,3461.63,False
7268,cluster_11015517185_1449321607_1955135_408173205,644.02,3460.92,False
7269,3447215854,689.05,3462.43,False
7270,8636507607,128.99,3494.2,False
7271,8636507608,13.23,3568.51,False
7272,29533175,129.51,3484.91,False
7273,8636507607,128.99,3494.2,False
7274,1455188577,1132.7,3533.94,False
7275,cluster_1449321605_21151070,1152.32,3483.97,False
7276,cluster_21151068_393411322,1108.44,3596.48,False
7277,1455188577,1132.7,3533.94,False
7278,21151071,1019.95,3786.32,False
7279,316622979,1022.71,3779.35,False
7280,459446648,1082.53,3647.47,False
7281,cluster_21151068_393411322,1108.44,3596.48,False
7282,cluster_1455188696_1455188713,1043.05,3729.19,False
7283,459446648,1082.53,3647.47,False
7284,1455188729,1039.54,3737.93,False
7285,cluster_1455188696_1455188713,1043.05,3729.19,False
7286,1455188753,1035.13,3748.87,False
7287,1455188729,1039.54,3737.93,False
7288,8655159362,1030.08,3761.25,False
7289,1455188753,1035.13,3748.87,False
7290,316622979,1022.71,3779.35,False
7291,8655159362,1030.08,3761.25,False
7292,5173018295,5788.87,2786.42,False
7293,4665764084,5763.08,2794.39,False
7294,cluster_12151632757_2967993423_300579358_300579363_#2more,2730.18,1841.15,False
7295,1747939807,2854.39,1833.29,False
7296,cluster_11899099150_11899099151_1747939826_1756262124_#3more,2591.58,1849.43,False
7297,cluster_12151632757_2967993423_300579358_300579363_#2more,2730.18,1841.15,False
7298,cluster_12151632762_539610802,2554.94,1845.18,False
7299,cluster_11899099150_11899099151_1747939826_1756262124_#3more,2591.58,1849.43,False
7300,cluster_3136510854_413007895_4192152067,4406.55,2200.62,False
7301,4790110956,4351.63,2241.73,False
7302,2970005576,2751.74,2426.15,False
7303,cluster_31726406_5351043361_787219987_790306804,2774.7,2438.66,False
7304,2895088942,2707.77,2422.21,False
7305,2970005576,2751.74,2426.15,False
7306,8564928372,2698.27,2421.55,False
7307,2895088942,2707.77,2422.21,False
7308,cluster_8564928365_8564928367_8564928370,2643.61,2417.78,False
7309,8564928372,2698.27,2421.55,False
7310,8564928363,2597.38,2414.14,False
7311,cluster_8564928365_8564928367_8564928370,2643.61,2417.78,False
7312,cluster_31727516_5351043357,2542.43,2406.32,False
7313,8564928363,2597.38,2414.14,False
7314,12038275916,2358.72,2770.51,False
7315,666292660,2346.76,2771.95,False
7316,33633262,2445.42,2746.02,False
7317,12038275916,2358.72,2770.51,False
7318,8564928271,2469.56,2729.21,False
7319,33633262,2445.42,2746.02,False
7320,31726649,2520.31,2708.89,False
7321,8564928271,2469.56,2729.21,False
7322,8564928268,2543.01,2707.22,False
7323,31726649,2520.31,2708.89,False
7324,cluster_2385671796_2879719809_31726652_3493365112_#2more,2597.85,2712.69,False
7325,8564928268,2543.01,2707.22,False
7326,31726411,2412.69,2462.86,False
7327,31726410,2454.98,2420.13,False
7328,8564928351,2411.99,2497.98,False
7329,31726411,2412.69,2462.86,False
7330,cluster_8564928334_8564928340,2412.35,2517.72,False
7331,8564928351,2411.99,2497.98,False
7332,8564928304,2418.47,2603.93,False
7333,cluster_8564928334_8564928340,2412.35,2517.72,False
7334,8564928297,2421.56,2625.28,False
7335,8564928304,2418.47,2603.93,False
7336,8564928290,2425.59,2645.64,False
7337,8564928297,2421.56,2625.28,False
7338,33633262,2445.42,2746.02,False
7339,8564928290,2425.59,2645.64,False
7340,1561649971,2363.89,2204.22,False
7341,cluster_31728293_517894137,2367.66,2236.5,False
7342,8564928837,2362.93,2183.35,False
7343,1561649971,2363.89,2204.22,False
7344,cluster_673538188_8564928815,2362.34,2170.61,False
7345,8564928837,2362.93,2183.35,False
