,from_node,to_node,edge_tt,edge_var,distance
,44082.0,44083.0,11.45,0.0,88.1
,44084.0,44085.0,10.03,0.0,75.25
,44096.0,44097.0,29.47,0.0,206.99
,44182.0,44183.0,4.99,0.0,40.15
,44186.0,44187.0,31.2,0.0,227.63
,44196.0,44197.0,21.15,0.0,127.08
,44214.0,44215.0,30.81,0.0,355.58
,44222.0,44223.0,12.77,0.0,171.0
,44242.0,44243.0,18.34,0.0,236.73
,44244.0,44245.0,16.16,0.0,199.97
,44260.0,44261.0,12.31,0.0,106.54
,44270.0,44271.0,15.17,0.0,97.37
,44272.0,44273.0,16.59,0.0,105.57
,44308.0,44309.0,3.17,0.0,24.41
,44310.0,44311.0,3.56,0.0,26.87
,44312.0,44313.0,4.91,0.0,37.23
,44314.0,44315.0,11.36,0.0,84.47
,44316.0,44317.0,10.02,0.0,77.05
,44330.0,44331.0,8.96,0.0,109.09
,44332.0,44333.0,24.42,0.0,158.87
,44334.0,44335.0,9.75,0.0,68.15
,44338.0,44339.0,12.52,0.0,99.24
,44340.0,44341.0,,0.0,0.21
,44344.0,44345.0,14.15,0.0,154.91
,44348.0,44349.0,2.73,0.0,27.49
,44350.0,44351.0,24.14,0.0,247.37
,44386.0,44387.0,9.29,0.0,85.41
,44388.0,44389.0,7.65,0.0,91.59
,44392.0,44393.0,14.5,0.0,191.02
,44396.0,44397.0,11.71,0.0,156.44
,44398.0,44399.0,6.72,0.0,79.28
,44400.0,44401.0,16.98,0.0,196.62
,44404.0,44405.0,6.22,0.0,29.72
,44408.0,44409.0,9.7,0.0,81.51
,44412.0,44413.0,7.96,0.0,63.07
,44422.0,44423.0,7.95,0.0,56.21
,44424.0,44425.0,7.68,0.0,56.19
,44426.0,44427.0,7.11,0.0,57.24
,44440.0,44441.0,37.11,0.0,520.85
,44442.0,44443.0,9.02,0.0,80.79
,44444.0,44445.0,10.34,0.0,86.19
,44446.0,44447.0,4.7,0.0,38.72
,44448.0,44449.0,27.43,0.0,323.8
,44452.0,44453.0,15.16,0.0,119.07
,44454.0,44455.0,10.85,0.0,127.89
,44456.0,44457.0,14.73,0.0,147.89
,44460.0,44461.0,41.48,0.0,289.96
,44462.0,44463.0,6.1,0.0,73.04
,44464.0,44465.0,9.85,0.0,115.32
,44466.0,44467.0,5.51,0.0,67.58
,44468.0,44469.0,1.56,0.0,18.79
,44470.0,44471.0,7.07,0.0,86.03
,44472.0,44473.0,25.43,0.0,303.53
,44474.0,44475.0,5.51,0.0,67.55
,44476.0,44477.0,4.23,0.0,45.72
,44684.0,44685.0,5.31,0.0,42.77
,44686.0,44687.0,7.64,0.0,59.73
,44742.0,44743.0,13.05,0.0,112.56
,44744.0,44745.0,58.92,0.0,484.34
,44768.0,44769.0,12.64,0.0,103.29
,44770.0,44771.0,8.53,0.0,69.26
,44772.0,44773.0,13.51,0.0,109.96
,44774.0,44775.0,9.8,0.0,75.73
,44776.0,44777.0,17.41,0.0,194.13
,44778.0,44779.0,1.15,0.0,14.43
,44780.0,44781.0,10.21,0.0,115.7
,44786.0,44787.0,12.9,0.0,29.95
,44788.0,44789.0,2.79,0.0,29.01
,44790.0,44791.0,11.51,0.0,30.22
,44794.0,44795.0,14.15,0.0,97.8
,44838.0,44839.0,28.39,0.0,89.41
,44840.0,44841.0,9.14,0.0,57.5
,44842.0,44843.0,11.95,0.0,63.89
,44844.0,44845.0,12.38,0.0,65.25
,44880.0,44881.0,3.62,0.0,29.48
,45104.0,45105.0,17.52,0.0,83.66
,45352.0,45353.0,17.25,0.0,147.65
,45364.0,45365.0,9.56,0.0,77.09
,45618.0,45619.0,14.01,0.0,76.77
,45628.0,45629.0,9.04,0.0,74.5
,45670.0,45671.0,20.67,0.0,161.97
,45676.0,45677.0,13.16,0.0,104.19
,45678.0,45679.0,3.13,0.0,22.83
,45696.0,45697.0,18.81,0.0,137.6
,45792.0,45793.0,2.84,0.0,63.53
,45818.0,45819.0,9.93,0.0,65.68
,45820.0,45821.0,10.18,0.0,67.23
,45888.0,45889.0,41.49,0.0,302.12
,45894.0,45895.0,4.2,0.0,48.02
,45904.0,45905.0,47.05,0.0,353.74
,45924.0,45925.0,19.21,0.0,88.07
,45932.0,45933.0,16.94,0.0,134.09
,45936.0,45937.0,32.29,0.0,404.9
,46024.0,46025.0,14.01,0.0,108.67
,46244.0,46245.0,7.43,0.0,95.26
,46266.0,46267.0,30.05,0.0,210.33
,46268.0,46269.0,48.03,0.0,363.59
,46280.0,46281.0,16.84,0.0,110.5
,46290.0,46291.0,4.62,0.0,38.46
,46458.0,46459.0,62.58,0.0,470.76
,46466.0,46467.0,34.47,0.0,480.16
,46470.0,46471.0,2.67,0.0,26.67
,46496.0,46497.0,39.57,0.0,544.11
,46498.0,46499.0,8.13,0.0,39.19
,46500.0,46501.0,2.95,0.0,32.38
,46504.0,46505.0,4.96,0.0,109.54
,46508.0,46509.0,48.32,0.0,374.4
,46510.0,46511.0,4.84,0.0,40.95
,46516.0,46517.0,36.28,0.0,268.58
,46528.0,46529.0,,0.0,7.56
,46536.0,46537.0,6.75,0.0,63.08
,46596.0,46597.0,9.52,0.0,50.74
,46652.0,46653.0,14.76,0.0,187.06
,46656.0,46657.0,52.31,0.0,425.64
,46660.0,46661.0,15.63,0.0,183.65
,46662.0,46663.0,25.22,0.0,338.81
,46664.0,46665.0,4.16,0.0,56.4
,46772.0,46773.0,10.07,0.0,137.3
,46794.0,46795.0,8.2,0.0,66.09
,46796.0,46797.0,8.0,0.0,65.85
,46798.0,46799.0,14.87,0.0,123.86
,46812.0,46813.0,11.96,0.0,86.24
,46814.0,46815.0,8.23,0.0,58.87
,46816.0,46817.0,6.36,0.0,47.9
,46818.0,46819.0,14.7,0.0,109.62
,46820.0,46821.0,77.49,0.0,593.73
,46838.0,46839.0,5.03,0.0,32.39
,46840.0,46841.0,52.61,0.0,385.31
,46844.0,46845.0,26.05,0.0,114.44
,46854.0,46855.0,8.08,0.0,58.32
,46856.0,46857.0,6.83,0.0,49.53
,46858.0,46859.0,11.55,0.0,130.98
,46860.0,46861.0,10.35,0.0,118.87
,46872.0,46873.0,31.93,0.0,249.57
,46884.0,46885.0,39.84,0.0,314.92
,46906.0,46907.0,24.08,0.0,346.03
,46908.0,46909.0,1.38,0.0,6.75
,46910.0,46911.0,1.02,0.0,4.01
,47024.0,47025.0,15.75,0.0,182.05
,47134.0,47135.0,4.34,0.0,31.05
,47158.0,47159.0,45.84,0.0,519.14
,47162.0,47163.0,11.84,0.0,138.69
,47236.0,47237.0,19.26,0.0,191.63
,47238.0,47239.0,3.13,0.0,43.91
,47240.0,47241.0,19.25,0.0,270.41
,47242.0,47243.0,8.0,0.0,89.71
,47244.0,47245.0,27.16,0.0,190.39
,47246.0,47247.0,24.73,0.0,162.58
,47310.0,47311.0,38.74,0.0,292.23
,47346.0,47347.0,12.01,0.0,133.73
,47462.0,47463.0,14.31,0.0,93.52
,47486.0,47487.0,11.26,0.0,147.44
,47626.0,47627.0,4.46,0.0,57.38
,47628.0,47629.0,2.33,0.0,27.72
,47630.0,47631.0,4.75,0.0,23.12
,47782.0,47783.0,2.99,0.0,31.92
,47854.0,47855.0,18.19,0.0,124.54
,47946.0,47947.0,3.81,0.0,33.88
,47958.0,47959.0,15.47,0.0,135.1
,48090.0,48091.0,22.21,0.0,253.63
,48186.0,48187.0,54.9,0.0,356.37
,48258.0,48259.0,13.72,0.0,93.62
,48260.0,48261.0,14.49,0.0,94.91
,48262.0,48263.0,14.14,0.0,97.99
,48264.0,48265.0,15.43,0.0,102.79
,48306.0,48307.0,18.03,0.0,118.9
,48308.0,48309.0,18.79,0.0,126.57
,48326.0,48327.0,38.92,0.0,501.5
,48330.0,48331.0,9.26,0.0,112.28
,48332.0,48333.0,12.69,0.0,159.17
,48336.0,48337.0,4.04,0.0,35.89
,48340.0,48341.0,3.79,0.0,29.31
,48378.0,48379.0,25.3,0.0,182.76
,48440.0,48441.0,34.73,0.0,295.78
,48504.0,48505.0,7.3,0.0,97.08
,48506.0,48507.0,7.13,0.0,86.68
,48508.0,48509.0,3.36,0.0,40.91
,48510.0,48511.0,3.61,0.0,11.66
,48516.0,48517.0,13.45,0.0,80.67
,48518.0,48519.0,31.0,0.0,213.94
,48520.0,48521.0,39.14,0.0,253.63
,48524.0,48525.0,41.37,0.0,570.51
,48526.0,48527.0,5.97,0.0,18.21
,48528.0,48529.0,48.52,0.0,677.78
,48568.0,48569.0,5.97,0.0,74.01
,48576.0,48577.0,2.08,0.0,27.78
,48578.0,48579.0,2.53,0.0,33.66
,48580.0,48581.0,2.93,0.0,39.22
,48582.0,48583.0,9.39,0.0,125.28
,48584.0,48585.0,14.95,0.0,173.1
,48586.0,48587.0,8.54,0.0,119.25
,48632.0,48633.0,18.41,0.0,166.51
,48666.0,48667.0,112.68,0.0,1516.74
,48668.0,48669.0,13.05,0.0,182.22
,48766.0,48767.0,41.76,0.0,573.16
,48780.0,48781.0,17.12,0.0,131.33
,48782.0,48783.0,19.14,0.0,146.83
,48784.0,48785.0,28.19,0.0,212.91
,48786.0,48787.0,8.7,0.0,37.73
,48884.0,48885.0,2.01,0.0,15.92
,48926.0,48927.0,12.87,0.0,95.38
,48936.0,48937.0,33.05,0.0,461.42
,48954.0,48955.0,10.53,0.0,80.98
,48956.0,48957.0,16.27,0.0,143.46
,48958.0,48959.0,26.63,0.0,203.55
,48960.0,48961.0,17.55,0.0,154.55
,49006.0,49007.0,30.2,0.0,162.99
,49020.0,49021.0,2.68,0.0,25.5
,49022.0,49023.0,8.91,0.0,132.34
,49026.0,49027.0,15.13,0.0,68.25
,49096.0,49097.0,4.06,0.0,40.36
,49176.0,49177.0,21.55,0.0,296.67
,49182.0,49183.0,3.59,0.0,53.54
,49214.0,49215.0,26.89,0.0,72.82
,49218.0,49219.0,13.39,0.0,168.88
,49220.0,49221.0,21.93,0.0,159.92
,49234.0,49235.0,11.6,0.0,173.36
,49316.0,49317.0,1.56,0.0,18.16
,49340.0,49341.0,12.98,0.0,139.35
,49384.0,49385.0,14.85,0.0,89.62
,49408.0,49409.0,13.49,0.0,148.73
,49420.0,49421.0,2.04,0.0,26.21
,49438.0,49439.0,6.37,0.0,45.44
,49440.0,49441.0,3.58,0.0,50.25
,49444.0,49445.0,7.85,0.0,95.38
,49470.0,49471.0,12.4,0.0,155.64
,49482.0,49483.0,15.68,0.0,111.95
,49498.0,49499.0,16.81,0.0,160.28
,49524.0,49525.0,6.08,0.0,73.74
,49548.0,49549.0,15.2,0.0,115.53
,49552.0,49553.0,9.46,0.0,114.41
,49554.0,49555.0,13.87,0.0,179.16
,49556.0,49557.0,15.04,0.0,185.65
,49562.0,49563.0,18.26,0.0,155.57
,49566.0,49567.0,8.24,0.0,102.68
,49568.0,49569.0,16.36,0.0,125.36
,49570.0,49571.0,12.35,0.0,96.39
,49572.0,49573.0,17.22,0.0,147.82
,49574.0,49575.0,2.46,0.0,22.38
,49586.0,49587.0,23.12,0.0,254.81
,49590.0,49591.0,11.65,0.0,147.66
,49594.0,49595.0,2.31,0.0,34.58
,49604.0,49605.0,30.34,0.0,217.84
,49614.0,49615.0,10.18,0.0,78.31
,49616.0,49617.0,9.57,0.0,68.94
,49632.0,49633.0,13.84,0.0,106.06
,49640.0,49641.0,7.61,0.0,55.39
,49642.0,49643.0,15.9,0.0,192.17
,49646.0,49647.0,11.33,0.0,101.4
,49668.0,49669.0,23.21,0.0,100.66
,49672.0,49673.0,4.36,0.0,26.6
,49676.0,49677.0,6.46,0.0,73.34
,49678.0,49679.0,18.9,0.0,248.04
,49680.0,49681.0,4.75,0.0,41.7
,49686.0,49687.0,3.8,0.0,45.74
,49700.0,49701.0,12.88,0.0,158.98
,49702.0,49703.0,5.56,0.0,67.61
,49706.0,49707.0,0.02,0.0,0.2
,49710.0,49711.0,16.98,0.0,59.88
,49712.0,49713.0,6.13,0.0,70.33
,49714.0,49715.0,6.22,0.0,82.52
,49716.0,49717.0,1.15,0.0,9.49
,49718.0,49719.0,1.07,0.0,4.51
,49722.0,49723.0,20.28,0.0,96.23
,49726.0,49727.0,27.3,0.0,202.75
,49804.0,49805.0,1.39,0.0,12.81
,49808.0,49809.0,9.88,0.0,128.42
,49810.0,49811.0,6.86,0.0,86.07
,49812.0,49813.0,6.63,0.0,74.61
,49830.0,49831.0,26.99,0.0,171.71
,49836.0,49837.0,18.81,0.0,240.44
,49838.0,49839.0,7.79,0.0,100.23
,49840.0,49841.0,10.99,0.0,120.05
,49842.0,49843.0,9.55,0.0,118.32
,49858.0,49859.0,,0.0,4.94
,49860.0,49861.0,5.18,0.0,39.25
,49862.0,49863.0,16.06,0.0,118.26
,49882.0,49883.0,44.11,0.0,292.73
,49962.0,49963.0,22.63,0.0,329.71
,49964.0,49965.0,9.14,0.0,66.87
,49976.0,49977.0,48.15,0.0,633.95
,49978.0,49979.0,24.2,0.0,322.77
,50000.0,50001.0,14.8,0.0,114.24
,50004.0,50005.0,12.78,0.0,116.88
,50006.0,50007.0,2.14,0.0,24.02
,50008.0,50009.0,7.73,0.0,27.74
,50046.0,50047.0,9.58,0.0,105.43
,50058.0,50059.0,23.3,0.0,166.27
,50068.0,50069.0,4.4,0.0,60.35
,50070.0,50071.0,2.92,0.0,24.16
,50094.0,50095.0,2.37,0.0,15.02
,50106.0,50107.0,1.62,0.0,19.14
,50108.0,50109.0,9.56,0.0,122.16
,50110.0,50111.0,24.1,0.0,193.57
,50178.0,50179.0,13.71,0.0,104.09
,50180.0,50181.0,12.64,0.0,94.0
,50198.0,50199.0,6.84,0.0,93.41
,50200.0,50201.0,4.12,0.0,33.69
,50202.0,50203.0,8.76,0.0,76.14
,50204.0,50205.0,7.51,0.0,65.1
,50206.0,50207.0,9.7,0.0,83.02
,50208.0,50209.0,16.33,0.0,127.78
,50210.0,50211.0,21.89,0.0,171.19
,50212.0,50213.0,0.75,0.0,6.04
,50214.0,50215.0,14.6,0.0,130.32
,50278.0,50279.0,13.87,0.0,90.31
,50280.0,50281.0,19.5,0.0,135.87
,50328.0,50329.0,10.33,0.0,131.62
,50330.0,50331.0,28.12,0.0,357.82
,50350.0,50351.0,30.07,0.0,250.6
,50358.0,50359.0,10.87,0.0,83.39
,50390.0,50391.0,9.5,0.0,75.19
,50392.0,50393.0,11.81,0.0,68.35
,50408.0,50409.0,14.35,0.0,138.97
,50412.0,50413.0,8.32,0.0,94.3
,50414.0,50415.0,7.13,0.0,87.86
,50416.0,50417.0,9.03,0.0,62.06
,50418.0,50419.0,10.28,0.0,109.14
,50466.0,50467.0,9.95,0.0,124.98
,50510.0,50511.0,10.94,0.0,80.79
,50512.0,50513.0,13.34,0.0,94.99
,50514.0,50515.0,48.18,0.0,392.11
,50518.0,50519.0,2.64,0.0,37.25
,50544.0,50545.0,16.55,0.0,217.29
,50548.0,50549.0,7.4,0.0,43.64
,50590.0,50591.0,21.76,0.0,255.23
,50614.0,50615.0,13.15,0.0,96.52
,50616.0,50617.0,9.94,0.0,116.89
,50624.0,50625.0,19.77,0.0,147.2
,50678.0,50679.0,9.31,0.0,127.15
,50680.0,50681.0,15.61,0.0,122.33
,50690.0,50691.0,9.12,0.0,112.09
,50692.0,50693.0,7.55,0.0,87.99
,50696.0,50697.0,4.45,0.0,59.84
,50698.0,50699.0,0.79,0.0,10.7
,50710.0,50711.0,47.44,0.0,591.45
,50748.0,50749.0,9.87,0.0,81.18
,50750.0,50751.0,5.2,0.0,77.3
,50798.0,50799.0,5.83,0.0,49.54
,50800.0,50801.0,8.37,0.0,63.49
,50812.0,50813.0,9.3,0.0,118.67
,50814.0,50815.0,6.38,0.0,81.92
,50820.0,50821.0,7.95,0.0,100.2
,50822.0,50823.0,13.74,0.0,175.61
,50824.0,50825.0,8.58,0.0,66.9
,50826.0,50827.0,0.03,0.0,0.2
,50828.0,50829.0,2.25,0.0,17.62
,50830.0,50831.0,0.03,0.0,0.2
,50832.0,50833.0,1.51,0.0,11.68
,50846.0,50847.0,23.67,0.0,194.82
,50950.0,50951.0,33.08,0.0,211.03
,50984.0,50985.0,30.99,0.0,208.5
,50990.0,50991.0,10.56,0.0,71.56
,51040.0,51041.0,5.03,0.0,65.13
,51044.0,51045.0,19.27,0.0,119.72
,51046.0,51047.0,31.51,0.0,167.18
,51070.0,51071.0,2.22,0.0,6.98
,51072.0,51073.0,21.67,0.0,261.28
,51092.0,51093.0,6.35,0.0,99.04
,51094.0,51095.0,12.77,0.0,174.99
,51096.0,51097.0,,0.0,0.36
,51098.0,51099.0,5.88,0.0,80.41
,51124.0,51125.0,4.57,0.0,49.34
,51188.0,51189.0,32.37,0.0,472.53
,51270.0,51271.0,2.7,0.0,21.56
,51300.0,51301.0,9.05,0.0,74.32
,51304.0,51305.0,8.53,0.0,54.12
,51324.0,51325.0,1.03,0.0,3.09
,51334.0,51335.0,35.96,0.0,309.14
,51336.0,51337.0,4.59,0.0,38.9
,51338.0,51339.0,5.7,0.0,49.32
,51340.0,51341.0,9.24,0.0,121.44
,51344.0,51345.0,11.25,0.0,105.67
,51372.0,51373.0,12.11,0.0,127.05
,51374.0,51375.0,7.63,0.0,119.11
,51460.0,51461.0,11.16,0.0,92.35
,51464.0,51465.0,21.73,0.0,183.75
,51468.0,51469.0,9.98,0.0,69.46
,51470.0,51471.0,10.6,0.0,73.75
,51482.0,51483.0,8.97,0.0,116.95
,51492.0,51493.0,24.73,0.0,173.18
,51494.0,51495.0,10.66,0.0,94.14
,51512.0,51513.0,14.98,0.0,188.21
,51538.0,51539.0,5.54,0.0,75.35
,51570.0,51571.0,16.68,0.0,125.13
,51572.0,51573.0,0.71,0.0,5.28
,51708.0,51709.0,32.7,0.0,199.33
,51740.0,51741.0,18.81,0.0,163.61
,51774.0,51775.0,3.13,0.0,36.31
,51824.0,51825.0,19.89,0.0,221.46
,51826.0,51827.0,3.83,0.0,30.56
,51848.0,51849.0,21.74,0.0,150.89
,51860.0,51861.0,6.32,0.0,32.08
,51866.0,51867.0,9.94,0.0,67.16
,51868.0,51869.0,14.57,0.0,97.28
,51870.0,51871.0,32.48,0.0,202.23
,51876.0,51877.0,52.0,0.0,264.71
,51884.0,51885.0,4.83,0.0,55.77
,51916.0,51917.0,9.39,0.0,148.84
,51922.0,51923.0,14.74,0.0,112.81
,51924.0,51925.0,12.73,0.0,179.04
,51926.0,51927.0,12.41,0.0,94.76
,51942.0,51943.0,11.6,0.0,140.08
,51950.0,51951.0,0.03,0.0,0.2
,51990.0,51991.0,9.58,0.0,105.69
,52008.0,52009.0,11.99,0.0,84.52
,52014.0,52015.0,31.58,0.0,402.75
,52038.0,52039.0,21.27,0.0,140.85
,52040.0,52041.0,28.6,0.0,191.7
,52060.0,52061.0,17.31,0.0,115.63
,52074.0,52075.0,0.98,0.0,5.37
,52084.0,52085.0,14.2,0.0,116.58
,52090.0,52091.0,10.85,0.0,64.04
,52096.0,52097.0,27.86,0.0,204.32
,52128.0,52129.0,4.38,0.0,62.14
,52130.0,52131.0,25.22,0.0,176.52
,52134.0,52135.0,29.93,0.0,234.73
,52172.0,52173.0,19.98,0.0,140.46
,52198.0,52199.0,16.4,0.0,116.36
,52256.0,52257.0,24.18,0.0,189.44
,52270.0,52271.0,4.36,0.0,49.66
,52272.0,52273.0,7.19,0.0,92.95
,52274.0,52275.0,14.51,0.0,202.73
,52276.0,52277.0,9.18,0.0,124.94
,52278.0,52279.0,11.51,0.0,107.05
,52280.0,52281.0,6.87,0.0,104.26
,52282.0,52283.0,13.97,0.0,210.02
,52284.0,52285.0,15.47,0.0,209.75
,52318.0,52319.0,0.79,0.0,4.62
,52340.0,52341.0,12.45,0.0,97.14
,52342.0,52343.0,8.6,0.0,67.74
,52344.0,52345.0,25.78,0.0,190.0
,52348.0,52349.0,16.32,0.0,110.91
,52350.0,52351.0,4.42,0.0,70.23
,52376.0,52377.0,22.76,0.0,165.25
,52380.0,52381.0,13.43,0.0,97.26
,52382.0,52383.0,9.4,0.0,73.86
,52384.0,52385.0,11.07,0.0,155.2
,52386.0,52387.0,4.77,0.0,67.92
,52388.0,52389.0,10.82,0.0,130.39
,52390.0,52391.0,11.52,0.0,92.22
,52392.0,52393.0,5.98,0.0,78.59
,52394.0,52395.0,13.38,0.0,174.34
,52396.0,52397.0,13.25,0.0,137.52
,52398.0,52399.0,10.27,0.0,143.88
,52404.0,52405.0,11.32,0.0,111.93
,52436.0,52437.0,2.32,0.0,22.25
,52442.0,52443.0,9.06,0.0,69.74
,52448.0,52449.0,33.0,0.0,457.62
,52458.0,52459.0,24.13,0.0,137.83
,52478.0,52479.0,22.72,0.0,219.32
,52480.0,52481.0,12.82,0.0,48.45
,52504.0,52505.0,7.27,0.0,84.04
,52506.0,52507.0,24.69,0.0,297.85
,52542.0,52543.0,1.42,0.0,8.38
,52554.0,52555.0,29.16,0.0,213.56
,52564.0,52565.0,24.71,0.0,195.47
,52566.0,52567.0,8.0,0.0,59.79
,52574.0,52575.0,15.27,0.0,69.87
,52576.0,52577.0,2.94,0.0,20.45
,52598.0,52599.0,15.33,0.0,3.22
,52600.0,52601.0,4.08,0.0,43.37
,52602.0,52603.0,6.92,0.0,21.97
,52604.0,52605.0,17.81,0.0,89.54
,52606.0,52607.0,4.96,0.0,33.53
,52608.0,52609.0,54.88,0.0,623.91
,52612.0,52613.0,8.94,0.0,57.56
,52624.0,52625.0,69.0,0.0,964.39
,52626.0,52627.0,7.82,0.0,103.48
,52634.0,52635.0,7.89,0.0,116.85
,52636.0,52637.0,14.05,0.0,108.15
,52640.0,52641.0,38.98,0.0,324.65
,52668.0,52669.0,6.13,0.0,83.93
,52670.0,52671.0,6.07,0.0,83.19
,52672.0,52673.0,15.27,0.0,221.13
,52676.0,52677.0,10.36,0.0,78.21
,52678.0,52679.0,13.38,0.0,162.88
,52686.0,52687.0,19.38,0.0,184.83
,52688.0,52689.0,1.07,0.0,15.05
,52694.0,52695.0,20.89,0.0,110.26
,52696.0,52697.0,6.46,0.0,54.09
,52698.0,52699.0,2.15,0.0,17.81
,52708.0,52709.0,39.41,0.0,528.57
,52722.0,52723.0,16.72,0.0,224.5
,52724.0,52725.0,2.91,0.0,39.9
,52726.0,52727.0,8.4,0.0,114.94
,52728.0,52729.0,6.17,0.0,84.59
,52730.0,52731.0,12.08,0.0,165.32
,52736.0,52737.0,7.81,0.0,105.76
,52738.0,52739.0,3.79,0.0,21.98
,52740.0,52741.0,6.81,0.0,89.09
,52742.0,52743.0,7.07,0.0,95.87
,52744.0,52745.0,9.59,0.0,111.57
,52746.0,52747.0,14.33,0.0,109.55
,52748.0,52749.0,12.22,0.0,165.03
,52750.0,52751.0,16.68,0.0,207.84
,52752.0,52753.0,12.96,0.0,130.26
,52754.0,52755.0,4.12,0.0,37.96
,52756.0,52757.0,3.45,0.0,30.11
,52758.0,52759.0,5.21,0.0,4.44
,52786.0,52787.0,15.52,0.0,127.22
,52788.0,52789.0,60.5,0.0,329.06
,52802.0,52803.0,7.08,0.0,97.34
,52824.0,52825.0,15.97,0.0,217.02
,52826.0,52827.0,21.11,0.0,179.09
,52888.0,52889.0,15.24,0.0,138.5
,52892.0,52893.0,11.1,0.0,97.86
,52916.0,52917.0,17.53,0.0,231.79
,52930.0,52931.0,13.59,0.0,180.76
,52940.0,52941.0,1.11,0.0,4.13
,52960.0,52961.0,12.37,0.0,102.64
,52962.0,52963.0,8.38,0.0,68.92
,52964.0,52965.0,3.8,0.0,32.18
,53036.0,53037.0,12.42,0.0,153.87
,53038.0,53039.0,15.54,0.0,183.28
,53062.0,53063.0,8.47,0.0,44.12
,53064.0,53065.0,22.69,0.0,188.05
,53092.0,53093.0,11.61,0.0,90.55
,53094.0,53095.0,5.5,0.0,40.23
,53098.0,53099.0,18.1,0.0,226.1
,53100.0,53101.0,6.15,0.0,76.89
,53102.0,53103.0,8.86,0.0,104.23
,53118.0,53119.0,3.16,0.0,30.39
,53120.0,53121.0,12.3,0.0,152.21
,53122.0,53123.0,7.83,0.0,58.23
,53124.0,53125.0,11.01,0.0,88.78
,53128.0,53129.0,,0.0,0.2
,53130.0,53131.0,24.01,0.0,198.45
,53132.0,53133.0,3.21,0.0,29.18
,53138.0,53139.0,5.8,0.0,78.42
,53140.0,53141.0,8.12,0.0,109.44
,53142.0,53143.0,12.1,0.0,151.59
,53144.0,53145.0,15.25,0.0,118.24
,53158.0,53159.0,29.99,0.0,229.31
,53176.0,53177.0,14.72,0.0,122.32
,53214.0,53215.0,23.23,0.0,279.1
,53216.0,53217.0,0.78,0.0,7.19
,53228.0,53229.0,15.5,0.0,184.73
,53236.0,53237.0,27.03,0.0,240.95
,53256.0,53257.0,6.74,0.0,12.03
,53258.0,53259.0,1.82,0.0,25.52
,53386.0,53387.0,18.55,0.0,184.0
,53388.0,53389.0,3.58,0.0,54.08
,53390.0,53391.0,10.35,0.0,153.23
,53416.0,53417.0,1.04,0.0,8.42
,53444.0,53445.0,10.27,0.0,83.93
,53446.0,53447.0,9.79,0.0,80.29
,53448.0,53449.0,5.62,0.0,46.22
,53452.0,53453.0,5.75,0.0,30.18
,53466.0,53467.0,6.38,0.0,75.59
,53484.0,53485.0,3.94,0.0,54.84
,53504.0,53505.0,10.28,0.0,186.17
,53512.0,53513.0,17.56,0.0,72.9
,53540.0,53541.0,11.37,0.0,99.95
,53550.0,53551.0,34.18,0.0,249.17
,53600.0,53601.0,43.25,0.0,516.44
,53620.0,53621.0,26.15,0.0,330.47
,53622.0,53623.0,25.14,0.0,195.67
,53624.0,53625.0,5.27,0.0,44.05
,53626.0,53627.0,23.05,0.0,193.67
,53634.0,53635.0,28.84,0.0,267.82
,53636.0,53637.0,3.88,0.0,35.81
,53638.0,53639.0,21.14,0.0,181.05
,53640.0,53641.0,9.06,0.0,77.57
,53686.0,53687.0,10.0,0.0,43.24
,53688.0,53689.0,34.7,0.0,268.34
,53702.0,53703.0,8.88,0.0,119.81
,53704.0,53705.0,7.29,0.0,90.29
,53706.0,53707.0,5.56,0.0,63.5
,53708.0,53709.0,12.65,0.0,97.83
,53710.0,53711.0,1.79,0.0,23.84
,53712.0,53713.0,3.9,0.0,51.83
,53714.0,53715.0,8.64,0.0,112.49
,53716.0,53717.0,4.59,0.0,53.39
,53772.0,53773.0,13.13,0.0,165.17
,53774.0,53775.0,9.01,0.0,112.69
,53776.0,53777.0,6.19,0.0,77.38
,53778.0,53779.0,1.82,0.0,23.06
,53780.0,53781.0,5.22,0.0,61.78
,53784.0,53785.0,24.62,0.0,309.01
,53786.0,53787.0,18.93,0.0,236.7
,53788.0,53789.0,2.46,0.0,29.35
,53790.0,53791.0,3.18,0.0,47.41
,53792.0,53793.0,2.56,0.0,37.44
,53794.0,53795.0,6.24,0.0,92.53
,53798.0,53799.0,22.76,0.0,267.72
,53800.0,53801.0,12.39,0.0,111.8
,53806.0,53807.0,2.52,0.0,29.81
,53832.0,53833.0,17.11,0.0,132.39
,53834.0,53835.0,18.31,0.0,123.5
,53840.0,53841.0,10.89,0.0,136.32
,53842.0,53843.0,17.81,0.0,169.11
,53892.0,53893.0,16.17,0.0,262.6
,53894.0,53895.0,8.91,0.0,132.09
,53948.0,53949.0,3.35,0.0,25.33
,53950.0,53951.0,6.89,0.0,51.57
,53952.0,53953.0,7.73,0.0,77.09
,53954.0,53955.0,9.14,0.0,115.61
,53956.0,53957.0,10.93,0.0,129.23
,53966.0,53967.0,25.34,0.0,264.49
,53978.0,53979.0,8.71,0.0,36.99
,53996.0,53997.0,37.72,0.0,191.32
,54004.0,54005.0,13.36,0.0,141.98
,54006.0,54007.0,21.16,0.0,50.08
,54078.0,54079.0,33.6,0.0,229.14
,54100.0,54101.0,12.89,0.0,102.73
,54102.0,54103.0,12.53,0.0,99.51
,54104.0,54105.0,14.64,0.0,76.57
