from_node,to_node,edge_tt,distance,source_edge_id,edge_var
92806.0,92807.0,3.65,50.32,26139644#2,0.0
92808.0,92809.0,19.41,256.28,26139652#1,0.0
92828.0,92829.0,21.8,156.62,26143138,0.0
92830.0,92831.0,18.24,142.21,26143264#2,0.0
92832.0,92833.0,24.83,192.46,26143264#3,0.0
92834.0,92835.0,4.39,69.88,26144116,0.0
92846.0,92847.0,1.8,24.19,26157861#0,0.0
92848.0,92849.0,4.87,31.11,26157861#1,0.0
92850.0,92851.0,4.12,34.37,26157861#3,0.0
92886.0,92887.0,3.33,33.13,26178041#1,0.0
92888.0,92889.0,14.18,127.39,26180781#2,0.0
92898.0,92899.0,25.14,386.38,26183805#2,0.0
92900.0,92901.0,2.66,9.3,26184614#0,0.0
92902.0,92903.0,41.27,454.52,26184614#1,0.0
92904.0,92905.0,1.44,6.17,26184614#2,0.0
92906.0,92907.0,45.03,578.38,26184614#5,0.0
92936.0,92937.0,3.14,24.74,262117177,0.0
92942.0,92943.0,2.56,32.78,26236028#0,0.0
92946.0,92947.0,13.14,188.55,26236456#0,0.0
92948.0,92949.0,26.37,361.98,26236490,0.0
92950.0,92951.0,10.27,136.05,26236491#1,0.0
92952.0,92953.0,22.37,180.15,26236495#1,0.0
93010.0,93011.0,1.38,15.54,26247764,0.0
93014.0,93015.0,0.02,0.2,262624789,0.0
93020.0,93021.0,5.76,47.85,262624800#0,0.0
93022.0,93023.0,0.57,4.7,262624800#1,0.0
93024.0,93025.0,17.49,10.79,262624800#2,0.0
93046.0,93047.0,16.42,123.59,26283733,0.0
93052.0,93053.0,5.37,45.29,26285325,0.0
93074.0,93075.0,5.6,63.33,26288670#1,0.0
93076.0,93077.0,7.66,47.29,26288672#0,0.0
93078.0,93079.0,26.74,206.43,26288674#0,0.0
93086.0,93087.0,,0.14,262903606#2,0.0
93100.0,93101.0,4.21,47.0,26299662#0,0.0
93102.0,93103.0,10.33,119.69,26299662#1,0.0
93104.0,93105.0,9.87,114.71,26299662#2,0.0
93162.0,93163.0,26.4,344.71,26338213#1,0.0
93164.0,93165.0,7.82,96.44,26338215#1,0.0
93166.0,93167.0,0.99,13.37,26338215#2,0.0
93226.0,93227.0,28.84,355.7,26401499#1,0.0
93228.0,93229.0,15.1,189.76,26401499#2,0.0
93230.0,93231.0,15.48,171.72,26401499#3,0.0
93266.0,93267.0,104.52,1327.25,26434917,0.0
93278.0,93279.0,18.3,233.03,264463432#0,0.0
93280.0,93281.0,10.52,134.09,264463432#1,0.0
93282.0,93283.0,1.14,14.53,264463432#2,0.0
93284.0,93285.0,3.36,42.7,264463432#3,0.0
93286.0,93287.0,27.37,328.91,264463433#1,0.0
93294.0,93295.0,30.11,387.31,26472938#1,0.0
93302.0,93303.0,8.22,63.97,26474540#0,0.0
93304.0,93305.0,12.76,77.11,26474540#4,0.0
93306.0,93307.0,2.05,21.13,26474541#0,0.0
93308.0,93309.0,17.83,162.3,26474541#2,0.0
93310.0,93311.0,10.16,126.35,26474542#0,0.0
93312.0,93313.0,5.96,66.88,26474542#1,0.0
93314.0,93315.0,16.98,206.52,26474543,0.0
93316.0,93317.0,19.68,60.08,26474544#1,0.0
93328.0,93329.0,30.92,269.92,26500740,0.0
93334.0,93335.0,2.39,32.62,26505799#1,0.0
93336.0,93337.0,23.54,207.95,26505897#2,0.0
93340.0,93341.0,17.16,153.02,26505903#1,0.0
93350.0,93351.0,28.08,200.69,26505949,0.0
93354.0,93355.0,5.6,66.72,26506567#1,0.0
93390.0,93391.0,4.29,24.5,26547171#2,0.0
93406.0,93407.0,3.79,49.97,265637901,0.0
93410.0,93411.0,11.63,152.7,265711063,0.0
93430.0,93431.0,11.57,89.51,26575181,0.0
93432.0,93433.0,40.15,285.2,26584167,0.0
93468.0,93469.0,11.96,160.34,266150543#0,0.0
93486.0,93487.0,11.34,17.3,26635262#1,0.0
93508.0,93509.0,14.01,174.2,26651883,0.0
93510.0,93511.0,2.02,26.08,26652030#1,0.0
93512.0,93513.0,25.47,283.8,266580485#0,0.0
93526.0,93527.0,36.07,193.02,26670203#0,0.0
93528.0,93529.0,11.93,63.38,26670203#1,0.0
93562.0,93563.0,13.82,99.7,26691703#0,0.0
93564.0,93565.0,9.98,70.17,26691703#1,0.0
93566.0,93567.0,57.45,411.34,26691703#2,0.0
93582.0,93583.0,17.74,11.18,26708284,0.0
93586.0,93587.0,5.76,65.42,26708309#0,0.0
93588.0,93589.0,10.27,124.33,26715379#1,0.0
93590.0,93591.0,12.68,186.82,26715381#0,0.0
93604.0,93605.0,36.25,101.04,267429526#0,0.0
93606.0,93607.0,3.9,18.96,267429526#2,0.0
93610.0,93611.0,37.87,89.21,267542609,0.0
93632.0,93633.0,3.81,25.05,268002750,0.0
93660.0,93661.0,28.75,393.18,268561900,0.0
93662.0,93663.0,5.79,40.97,268562214#0,0.0
93664.0,93665.0,20.81,139.35,268562215#0,0.0
93686.0,93687.0,35.27,219.52,269696665#1,0.0
93688.0,93689.0,19.61,149.25,269707365#1,0.0
93710.0,93711.0,17.95,236.03,26976785,0.0
93712.0,93713.0,10.78,146.9,26976786,0.0
93758.0,93759.0,20.1,233.89,270282145#0,0.0
93760.0,93761.0,0.85,11.19,270282145#1,0.0
93762.0,93763.0,44.21,594.12,270282145#2,0.0
93840.0,93841.0,1.55,16.41,270731300,0.0
93844.0,93845.0,8.21,133.8,27077724,0.0
93846.0,93847.0,13.71,203.61,27077898#1,0.0
93856.0,93857.0,19.53,121.59,27093182#0,0.0
93858.0,93859.0,16.44,104.81,27093182#1,0.0
93866.0,93867.0,6.64,83.43,27102098,0.0
93926.0,93927.0,7.3,52.02,27109982#0,0.0
93932.0,93933.0,36.21,315.73,27112876,0.0
93940.0,93941.0,15.77,201.27,27116161#2,0.0
93948.0,93949.0,0.86,10.82,27116300,0.0
93952.0,93953.0,58.52,413.52,27116947#1,0.0
93954.0,93955.0,12.59,98.46,27118299,0.0
93998.0,93999.0,22.26,168.38,27138009#2,0.0
94000.0,94001.0,5.35,39.42,27138009#3,0.0
94002.0,94003.0,12.53,94.49,27138009#4,0.0
94004.0,94005.0,18.11,135.97,27138009#5,0.0
94012.0,94013.0,44.23,311.7,27138040,0.0
94014.0,94015.0,6.03,43.85,27138041#1,0.0
94016.0,94017.0,8.7,67.79,27138041#2,0.0
94018.0,94019.0,30.73,178.19,27138041#3,0.0
94030.0,94031.0,14.48,103.13,27138102,0.0
94034.0,94035.0,16.44,213.27,27138151,0.0
94118.0,94119.0,25.05,161.56,27157074,0.0
94138.0,94139.0,6.47,65.21,271674186,0.0
94238.0,94239.0,20.79,243.13,273390876#2,0.0
94240.0,94241.0,17.18,221.53,273390876#6,0.0
94242.0,94243.0,1.74,19.16,273390876#7,0.0
94244.0,94245.0,3.17,23.19,273390877#0,0.0
94288.0,94289.0,15.71,130.5,27436216,0.0
94314.0,94315.0,12.75,94.68,27465049,0.0
94316.0,94317.0,7.73,96.04,27465050,0.0
94432.0,94433.0,30.67,191.58,27600362,0.0
94448.0,94449.0,9.71,71.62,27604010#0,0.0
94456.0,94457.0,16.12,122.39,27604012,0.0
94496.0,94497.0,8.52,104.12,27606690#1,0.0
94498.0,94499.0,5.81,90.89,27606690#2,0.0
94500.0,94501.0,2.62,41.46,27606690#3,0.0
94502.0,94503.0,5.33,51.88,27606691#1,0.0
94510.0,94511.0,29.92,431.78,27607074,0.0
94512.0,94513.0,25.2,165.83,27607436,0.0
94538.0,94539.0,3.38,18.54,27639980#0,0.0
94540.0,94541.0,4.4,27.08,27639980#1,0.0
94556.0,94557.0,57.01,441.45,27651501#3,0.0
94568.0,94569.0,18.49,215.95,27707148#0,0.0
94570.0,94571.0,3.88,57.18,27708236,0.0
94576.0,94577.0,14.92,210.24,27714624#1,0.0
94578.0,94579.0,9.55,75.36,27717037,0.0
94582.0,94583.0,5.76,65.78,27717047#0,0.0
94584.0,94585.0,4.85,29.45,27717047#1,0.0
94600.0,94601.0,3.48,42.34,27719725#1,0.0
94646.0,94647.0,12.13,91.68,278014798#0,0.0
94664.0,94665.0,28.2,389.46,27835189#2,0.0
94666.0,94667.0,20.44,281.32,27835189#3,0.0
94674.0,94675.0,6.93,78.97,27840663#2,0.0
94676.0,94677.0,8.83,79.62,27840663#3,0.0
94678.0,94679.0,15.8,131.43,27840663#4,0.0
94682.0,94683.0,16.83,197.73,27840664#1,0.0
94684.0,94685.0,6.22,74.55,27840665#1,0.0
94686.0,94687.0,6.77,49.17,27840665#2,0.0
94690.0,94691.0,14.14,86.4,27841177#0,0.0
94694.0,94695.0,22.07,133.72,27841177#3,0.0
94696.0,94697.0,13.66,174.92,27841178#2,0.0
94698.0,94699.0,1.74,23.16,27841178#3,0.0
94700.0,94701.0,9.5,75.84,27841178#4,0.0
94706.0,94707.0,0.03,0.21,27841453#1,0.0
94712.0,94713.0,20.51,227.3,27841728,0.0
94714.0,94715.0,16.79,215.03,27841729#0,0.0
94716.0,94717.0,18.54,253.58,27841729#1,0.0
94718.0,94719.0,12.4,170.16,27841729#2,0.0
94720.0,94721.0,18.76,253.96,27841729#3,0.0
94722.0,94723.0,8.61,114.64,27841729#4,0.0
94724.0,94725.0,8.53,114.49,27841729#5,0.0
94726.0,94727.0,7.43,39.63,27841729#6,0.0
94746.0,94747.0,19.41,83.85,27848137,0.0
94768.0,94769.0,42.6,315.65,278500217#2,0.0
94830.0,94831.0,22.22,204.15,27927583#2,0.0
94842.0,94843.0,16.12,198.13,27942876#1,0.0
94844.0,94845.0,25.94,338.31,27942882#1,0.0
94848.0,94849.0,25.84,321.89,27942931#0,0.0
94852.0,94853.0,4.18,51.77,27943548#1,0.0
94854.0,94855.0,4.18,55.45,27943548#2,0.0
94856.0,94857.0,,4.77,27943548#3,0.0
94858.0,94859.0,9.4,72.72,27943551#0,0.0
94860.0,94861.0,30.97,145.0,27943683#1,0.0
94880.0,94881.0,11.75,148.7,27944033#1,0.0
94884.0,94885.0,53.17,863.07,27944053#2,0.0
94886.0,94887.0,17.6,279.31,27944055#2,0.0
94888.0,94889.0,18.74,282.14,27944057#1,0.0
94890.0,94891.0,30.96,483.22,27944057#2,0.0
94892.0,94893.0,32.51,198.69,27944057#3,0.0
94924.0,94925.0,10.61,7.75,27944178#0,0.0
94926.0,94927.0,28.75,333.49,27944178#1,0.0
94928.0,94929.0,9.05,126.07,27944178#2,0.0
94930.0,94931.0,5.41,74.69,27944178#3,0.0
94934.0,94935.0,18.7,257.85,27944193,0.0
94938.0,94939.0,19.54,157.64,27950511#0,0.0
94958.0,94959.0,11.5,164.47,279549312#0,0.0
94960.0,94961.0,4.85,66.58,279549312#1,0.0
94962.0,94963.0,18.45,266.03,279549312#2,0.0
94964.0,94965.0,7.12,111.56,27959208,0.0
94966.0,94967.0,23.25,293.03,27959240#0,0.0
94968.0,94969.0,14.72,195.9,27959240#2,0.0
94970.0,94971.0,16.28,221.75,27959240#3,0.0
94972.0,94973.0,18.71,253.98,27959240#4,0.0
94974.0,94975.0,10.74,147.42,27959240#5,0.0
94976.0,94977.0,27.76,236.35,27959240#6,0.0
94988.0,94989.0,8.17,96.57,27989798#1,0.0
94990.0,94991.0,6.71,85.14,27989836,0.0
94994.0,94995.0,5.94,45.33,280060914#0,0.0
94996.0,94997.0,4.52,34.75,280060914#1,0.0
95028.0,95029.0,40.54,260.53,28100651,0.0
95030.0,95031.0,62.61,876.95,28100655,0.0
95038.0,95039.0,9.88,75.43,28102028#0,0.0
95040.0,95041.0,8.44,66.06,28102028#1,0.0
95042.0,95043.0,6.25,48.09,28102030,0.0
95046.0,95047.0,26.18,346.38,28102787#1,0.0
95050.0,95051.0,2.32,31.45,28102800,0.0
95052.0,95053.0,13.78,153.05,28102816#1,0.0
95054.0,95055.0,14.68,173.07,28102816#3,0.0
95056.0,95057.0,2.53,33.75,28102816#4,0.0
95098.0,95099.0,24.15,153.35,281071124,0.0
95102.0,95103.0,26.4,170.84,281071129#1,0.0
95108.0,95109.0,9.45,113.28,281073955#1,0.0
95110.0,95111.0,52.71,5.9,28108856#1,0.0
95114.0,95115.0,5.98,13.04,281091711#1,0.0
95118.0,95119.0,13.79,176.16,281095736#0,0.0
95120.0,95121.0,,0.2,281095736#1,0.0
95122.0,95123.0,12.21,150.68,281095764,0.0
95124.0,95125.0,3.04,37.81,28109732#0,0.0
95126.0,95127.0,14.93,185.94,28109732#1,0.0
95184.0,95185.0,20.73,70.62,281617571,0.0
95274.0,95275.0,9.1,81.16,281674421,0.0
95282.0,95283.0,7.48,19.13,281751681,0.0
95288.0,95289.0,6.81,109.66,28190643,0.0
95290.0,95291.0,13.3,46.01,28190817,0.0
95292.0,95293.0,3.64,28.41,28196823,0.0
95294.0,95295.0,9.94,77.79,28196824#0,0.0
95296.0,95297.0,9.54,66.13,28196824#1,0.0
95298.0,95299.0,8.49,87.82,28197508#0,0.0
95346.0,95347.0,31.83,227.9,28216463,0.0
95348.0,95349.0,2.08,13.63,28218712,0.0
95394.0,95395.0,51.83,620.03,28241308#2,0.0
95482.0,95483.0,11.78,92.21,282760689#2,0.0
95484.0,95485.0,2.22,17.11,282760690#1,0.0
95544.0,95545.0,29.13,377.92,28299346#1,0.0
95546.0,95547.0,27.03,86.27,28299348#0,0.0
95562.0,95563.0,28.82,394.6,283006414,0.0
95570.0,95571.0,3.68,46.13,283006417#0,0.0
95572.0,95573.0,9.92,73.15,283006418#0,0.0
95576.0,95577.0,16.29,89.79,283006419#1,0.0
95578.0,95579.0,0.04,0.2,283006419#3,0.0
95580.0,95581.0,22.28,91.72,283006420#0,0.0
95584.0,95585.0,8.81,106.03,283006423#0,0.0
95586.0,95587.0,10.29,82.15,283006425#0,0.0
95588.0,95589.0,3.04,2.16,283006425#2,0.0
95590.0,95591.0,1.69,25.24,283006427#0,0.0
95592.0,95593.0,12.74,183.03,283006427#1,0.0
95600.0,95601.0,9.82,52.49,283022986#0,0.0
95602.0,95603.0,17.16,222.6,283022987#1,0.0
95604.0,95605.0,6.12,49.37,283022990#0,0.0
95608.0,95609.0,20.3,111.88,283022993,0.0
95610.0,95611.0,4.04,56.68,283022994#0,0.0
95612.0,95613.0,0.86,11.99,283022994#1,0.0
95616.0,95617.0,19.93,39.44,283022996#0,0.0
95618.0,95619.0,20.53,148.76,283022997,0.0
95620.0,95621.0,27.38,19.47,283028025#0,0.0
95624.0,95625.0,28.15,241.84,28316579,0.0
95630.0,95631.0,20.27,307.13,283283195#1,0.0
95660.0,95661.0,4.34,56.64,283311190,0.0
95662.0,95663.0,31.63,247.76,283317443#0,0.0
95666.0,95667.0,5.14,38.43,283317444#0,0.0
95674.0,95675.0,18.5,227.22,283317453#1,0.0
95676.0,95677.0,6.88,85.41,283317453#2,0.0
95678.0,95679.0,,173.47,283317453#3,0.0
95686.0,95687.0,18.18,189.21,283317454,0.0
95688.0,95689.0,14.33,108.76,28335564#2,0.0
95690.0,95691.0,48.85,372.82,28335564#3,0.0
95712.0,95713.0,4.77,38.94,28362836#0,0.0
95714.0,95715.0,10.71,91.83,283629035,0.0
95736.0,95737.0,14.1,102.06,28402260,0.0
95738.0,95739.0,5.44,41.05,28402697#1,0.0
95740.0,95741.0,6.95,145.71,284048090,0.0
95750.0,95751.0,13.93,152.85,28425074#0,0.0
95756.0,95757.0,6.42,70.87,28426116#0,0.0
95758.0,95759.0,12.91,164.57,28426119#2,0.0
95760.0,95761.0,17.67,189.97,28426119#3,0.0
95762.0,95763.0,28.56,355.57,28426119#4,0.0
95764.0,95765.0,18.75,202.99,28426119#5,0.0
95766.0,95767.0,11.98,72.67,28426121#0,0.0
95804.0,95805.0,74.42,619.58,28426613,0.0
95808.0,95809.0,12.33,172.15,28426838#1,0.0
95810.0,95811.0,9.7,92.3,28426838#2,0.0
95812.0,95813.0,7.76,69.42,28426841#1,0.0
95814.0,95815.0,15.96,82.85,28426841#10,0.0
95822.0,95823.0,4.89,64.2,28426841#8,0.0
95824.0,95825.0,5.56,78.17,28426841#9,0.0
95826.0,95827.0,12.31,173.12,28426844#0,0.0
95828.0,95829.0,1.14,15.7,28426844#1,0.0
95830.0,95831.0,8.51,89.36,28426845#0,0.0
95832.0,95833.0,2.13,25.71,28426934,0.0
95834.0,95835.0,9.09,70.66,28427117#1,0.0
95840.0,95841.0,3.5,41.19,28427150#1,0.0
95842.0,95843.0,13.49,179.38,28427150#2,0.0
95844.0,95845.0,8.8,117.09,28427150#3,0.0
95846.0,95847.0,1.63,15.41,28427189#1,0.0
95848.0,95849.0,0.37,3.63,28427189#2,0.0
95850.0,95851.0,6.25,26.3,28427189#3,0.0
95858.0,95859.0,5.28,69.91,28427633#1,0.0
95860.0,95861.0,8.94,121.03,28427633#2,0.0
95862.0,95863.0,9.97,134.13,28427633#3,0.0
95864.0,95865.0,6.88,92.77,28427633#4,0.0
95906.0,95907.0,8.51,112.54,284421835#0,0.0
95908.0,95909.0,7.57,100.56,284421835#2,0.0
95910.0,95911.0,8.8,98.39,284421835#3,0.0
95912.0,95913.0,6.71,94.84,284421835#4,0.0
95914.0,95915.0,4.32,60.8,284421835#5,0.0
95916.0,95917.0,43.4,93.79,284421835#6,0.0
95918.0,95919.0,19.55,168.82,284421836,0.0
95952.0,95953.0,3.84,32.72,284530464#0,0.0
95960.0,95961.0,1.18,17.79,284729550#0,0.0
95962.0,95963.0,8.46,45.92,284736594,0.0
95964.0,95965.0,14.85,195.0,284743461#0,0.0
95966.0,95967.0,10.75,18.83,284757120#1,0.0
95968.0,95969.0,1.31,15.76,284757122,0.0
95970.0,95971.0,2.03,26.3,284760972,0.0
95972.0,95973.0,16.14,214.05,284761029#0,0.0
95974.0,95975.0,16.34,217.36,284761029#1,0.0
95976.0,95977.0,11.67,93.27,28489737,0.0
95978.0,95979.0,63.69,446.89,28490776,0.0
95990.0,95991.0,5.87,68.93,28496016#1,0.0
95992.0,95993.0,11.66,75.91,28496019#1,0.0
95994.0,95995.0,1.86,25.36,28496021#0,0.0
95996.0,95997.0,6.44,48.08,28496021#1,0.0
95998.0,95999.0,2.78,32.03,28496022#1,0.0
96000.0,96001.0,3.3,44.33,28496022#2,0.0
96002.0,96003.0,1.48,19.27,284961748#0,0.0
96004.0,96005.0,1.78,20.65,284961748#1,0.0
96006.0,96007.0,1.49,17.75,284961748#2,0.0
96008.0,96009.0,8.53,98.88,28496796#1,0.0
96010.0,96011.0,2.85,36.84,28496798,0.0
96012.0,96013.0,16.76,138.3,28497108#2,0.0
96014.0,96015.0,21.84,152.49,28497108#3,0.0
96016.0,96017.0,17.46,72.17,28497111#0,0.0
96026.0,96027.0,5.11,58.57,28497259#1,0.0
96028.0,96029.0,8.08,106.17,28497259#2,0.0
96030.0,96031.0,15.3,198.9,28497259#6,0.0
96036.0,96037.0,5.56,68.89,28497525#1,0.0
96052.0,96053.0,8.17,69.04,28497532,0.0
96056.0,96057.0,8.17,37.37,28497755#0,0.0
96058.0,96059.0,15.77,56.94,28497757#0,0.0
96060.0,96061.0,1.5,15.75,28497758#0,0.0
96062.0,96063.0,13.13,159.8,28497759#1,0.0
96086.0,96087.0,,0.2,28502758#1,0.0
96088.0,96089.0,2.94,23.36,28502861#0,0.0
96090.0,96091.0,5.3,41.93,28502861#1,0.0
96118.0,96119.0,2.35,18.0,28507651,0.0
96130.0,96131.0,22.83,212.98,285223015#3,0.0
96132.0,96133.0,20.95,261.89,285223015#4,0.0
96136.0,96137.0,44.83,340.02,28528177#1,0.0
96138.0,96139.0,17.22,152.24,28528179,0.0
96142.0,96143.0,17.96,145.68,28540906#2,0.0
96146.0,96147.0,2.41,15.89,28541531#1,0.0
96148.0,96149.0,4.48,29.32,28541531#2,0.0
96158.0,96159.0,15.43,207.02,28552785#1,0.0
96160.0,96161.0,25.99,306.11,28552890,0.0
96182.0,96183.0,14.8,176.43,285844578,0.0
96204.0,96205.0,4.47,36.53,286247182,0.0
96224.0,96225.0,6.38,132.42,28658008,0.0
96226.0,96227.0,5.27,112.25,28658009,0.0
96228.0,96229.0,4.45,94.63,28658009-AddedOnRampEdge,0.0
96230.0,96231.0,4.6,95.4,28658023,0.0
96232.0,96233.0,4.55,94.39,28658023-AddedOffRampEdge,0.0
96234.0,96235.0,30.09,610.01,28658024,0.0
96240.0,96241.0,10.29,74.65,28658319#2,0.0
96242.0,96243.0,1.58,19.51,28658320,0.0
96244.0,96245.0,17.88,125.2,28658321#0,0.0
96246.0,96247.0,50.96,392.78,28658323#1,0.0
96248.0,96249.0,17.89,121.45,28658324#1,0.0
96250.0,96251.0,19.76,198.81,28658326#1,0.0
96260.0,96261.0,13.21,161.58,28661790#1,0.0
96262.0,96263.0,10.46,127.56,28661790#2,0.0
96264.0,96265.0,42.37,534.49,28661796#1,0.0
96270.0,96271.0,22.68,285.75,28671480#2,0.0
96272.0,96273.0,12.21,156.62,28671480#3,0.0
96274.0,96275.0,5.8,74.36,28671480#4,0.0
96286.0,96287.0,26.32,315.45,28680147#0,0.0
96288.0,96289.0,19.01,161.08,28680187#1,0.0
96290.0,96291.0,12.89,56.72,28680187#2,0.0
96292.0,96293.0,8.83,106.97,28680188#1,0.0
96294.0,96295.0,12.12,173.25,28680188#2,0.0
96310.0,96311.0,3.31,20.2,28698789#0,0.0
96318.0,96319.0,9.3,28.82,28710921#0,0.0
96326.0,96327.0,22.05,250.75,28721838,0.0
96366.0,96367.0,25.26,381.36,287638448#0,0.0
96370.0,96371.0,4.94,64.77,287900688#0,0.0
96372.0,96373.0,10.94,87.59,287900691#0,0.0
96392.0,96393.0,4.55,51.33,28807170#1,0.0
96394.0,96395.0,11.69,64.94,288073794#0,0.0
96402.0,96403.0,5.4,54.22,28812708#0,0.0
96444.0,96445.0,4.71,63.25,28818693,0.0
96446.0,96447.0,12.11,162.45,28818693.67,0.0
96448.0,96449.0,15.28,243.33,28818695#0,0.0
96450.0,96451.0,17.56,275.09,28818696,0.0
96452.0,96453.0,29.1,402.95,28818784#1,0.0
96480.0,96481.0,15.01,110.0,28819502#0,0.0
96482.0,96483.0,,0.2,28819502#1,0.0
96484.0,96485.0,9.82,69.32,28819502#2,0.0
96492.0,96493.0,30.07,392.11,28819507#0,0.0
96494.0,96495.0,37.0,483.24,28819507#1,0.0
96512.0,96513.0,6.82,79.35,28819512#2,0.0
96514.0,96515.0,4.03,54.13,28819512#3,0.0
96516.0,96517.0,6.11,81.54,28819512#5,0.0
96518.0,96519.0,12.06,161.24,28819512#6,0.0
96520.0,96521.0,2.26,30.04,28819512#7,0.0
96522.0,96523.0,10.2,136.47,28819512#8,0.0
96524.0,96525.0,10.07,93.7,28819512#9,0.0
96532.0,96533.0,25.94,341.48,28819751,0.0
96534.0,96535.0,5.94,35.61,28819804,0.0
96538.0,96539.0,16.82,83.73,28820290#0,0.0
96546.0,96547.0,1.51,22.65,288355301,0.0
96552.0,96553.0,10.05,54.69,288585010,0.0
96558.0,96559.0,0.75,9.61,288680988,0.0
96560.0,96561.0,0.28,3.54,288680991,0.0
96562.0,96563.0,2.23,23.31,288681009,0.0
96566.0,96567.0,27.37,80.55,288689072,0.0
96568.0,96569.0,3.91,37.92,288689073,0.0
96574.0,96575.0,8.6,104.24,288708133#1,0.0
96576.0,96577.0,8.09,103.78,288749954#0,0.0
96578.0,96579.0,,6.04,288749954#1,0.0
96580.0,96581.0,3.1,39.2,288750965,0.0
96582.0,96583.0,3.93,28.24,288762492,0.0
96584.0,96585.0,23.27,92.61,288762494#0,0.0
96586.0,96587.0,1.04,3.15,288762494#1,0.0
96588.0,96589.0,14.33,97.69,288762495,0.0
96590.0,96591.0,17.31,100.97,288762496#0,0.0
96592.0,96593.0,11.55,87.53,288762497#0,0.0
96594.0,96595.0,31.95,99.98,288762499#0,0.0
96596.0,96597.0,25.01,88.47,288762500#0,0.0
96598.0,96599.0,2.24,27.68,288767318#0,0.0
96600.0,96601.0,2.18,29.34,288767318#1,0.0
96626.0,96627.0,21.52,135.73,289151337#0,0.0
96628.0,96629.0,9.8,62.99,289151337#1,0.0
96634.0,96635.0,7.2,88.44,289151693#1,0.0
96636.0,96637.0,5.21,64.38,289151693#2,0.0
96638.0,96639.0,5.93,73.07,289151693#3,0.0
96640.0,96641.0,4.96,61.38,289151693#4,0.0
96662.0,96663.0,6.36,76.26,28950716,0.0
96666.0,96667.0,37.36,496.04,28950718,0.0
96680.0,96681.0,29.38,364.02,28950720#1,0.0
96682.0,96683.0,16.41,222.94,28961234,0.0
96692.0,96693.0,18.44,168.35,28961447#2,0.0
96694.0,96695.0,19.73,141.21,28961510#1,0.0
96696.0,96697.0,45.84,217.72,28961532#2,0.0
96700.0,96701.0,3.86,52.74,28969878,0.0
96702.0,96703.0,6.75,33.14,28969879#0,0.0
96706.0,96707.0,4.39,61.73,289830064,0.0
96746.0,96747.0,10.34,140.41,289966097,0.0
96748.0,96749.0,3.94,53.39,289966281,0.0
96750.0,96751.0,3.03,42.46,289966845,0.0
96752.0,96753.0,4.03,56.48,289967595#0,0.0
96754.0,96755.0,6.41,81.28,28997889,0.0
96780.0,96781.0,3.36,27.27,29007532,0.0
96802.0,96803.0,11.9,101.79,29024753,0.0
96804.0,96805.0,5.03,42.86,29024754,0.0
96824.0,96825.0,12.56,94.69,29052147#0,0.0
96826.0,96827.0,7.33,55.28,29052147#1,0.0
96828.0,96829.0,13.96,104.58,29052147#2,0.0
96836.0,96837.0,17.45,196.02,290721523#2,0.0
96838.0,96839.0,3.18,10.14,290721523#3,0.0
96846.0,96847.0,2.42,19.34,29094331#0,0.0
96848.0,96849.0,4.41,47.44,29094331#1,0.0
96884.0,96885.0,2.76,36.23,29112912#2,0.0
96886.0,96887.0,5.63,74.63,29112912#3,0.0
96888.0,96889.0,5.37,71.2,29112912#4,0.0
96890.0,96891.0,9.39,124.19,29112912#6,0.0
96906.0,96907.0,13.33,146.22,291670881#2,0.0
96910.0,96911.0,12.97,157.73,291691899#0,0.0
96912.0,96913.0,20.28,151.62,291691899#1,0.0
96914.0,96915.0,14.75,79.67,291695260#0,0.0
96916.0,96917.0,5.53,72.66,291695261#1,0.0
96918.0,96919.0,5.93,39.06,291696979#0,0.0
96920.0,96921.0,1.58,20.89,291696980#0,0.0
96922.0,96923.0,10.77,28.97,291696982#1,0.0
96926.0,96927.0,6.0,45.79,291724749,0.0
96932.0,96933.0,38.55,422.42,29177662#1,0.0
96944.0,96945.0,16.87,222.44,29183281,0.0
96966.0,96967.0,8.95,70.22,29212660#2,0.0
96968.0,96969.0,12.49,99.12,29212660#3,0.0
96992.0,96993.0,3.02,40.24,292424611,0.0
97034.0,97035.0,4.59,101.83,292519059,0.0
97036.0,97037.0,4.02,77.89,292519060,0.0
97038.0,97039.0,135.77,3033.15,292519061,0.0
97066.0,97067.0,1.24,27.01,292525972,0.0
97068.0,97069.0,4.47,96.16,292525972-AddedOffRampEdge,0.0
97070.0,97071.0,139.81,3079.62,292525973,0.0
97072.0,97073.0,8.6,172.59,292525974,0.0
97074.0,97075.0,5.18,114.41,292525975,0.0
97076.0,97077.0,23.79,523.38,292525976,0.0
97078.0,97079.0,17.68,376.09,292525977,0.0
97080.0,97081.0,26.25,575.66,292525978,0.0
97082.0,97083.0,69.25,1466.11,292526261,0.0
97084.0,97085.0,0.16,3.64,292526262,0.0
97086.0,97087.0,4.28,94.5,292526262-AddedOffRampEdge,0.0
97088.0,97089.0,1.25,26.65,292526263,0.0
97090.0,97091.0,4.46,94.22,292526263-AddedOffRampEdge,0.0
97092.0,97093.0,14.24,309.32,292526264,0.0
97094.0,97095.0,6.18,137.48,292526612,0.0
97096.0,97097.0,7.09,150.96,292526613,0.0
97098.0,97099.0,10.15,220.86,292532846,0.0
97100.0,97101.0,6.35,141.01,292532850,0.0
97102.0,97103.0,7.61,165.67,292532854,0.0
97104.0,97105.0,25.8,572.6,292532858,0.0
