node_index,source_node_id,pos_x,pos_y,is_stop_only
521,88092040,-1060.37,2233.72,False
522,88083069,-1006.74,2344.48,False
523,371765322,-921.72,2293.24,False
524,88112537,-1036.76,2387.39,False
525,88083069,-1006.74,2344.48,False
526,88093869,-1068.87,2437.61,False
527,88112537,-1036.76,2387.39,False
528,88093864,-1083.03,2461.55,False
529,88093869,-1068.87,2437.61,False
530,88098281,-1189.23,2625.58,False
531,88093864,-1083.03,2461.55,False
532,88089953,-1231.57,2690.44,False
533,88098281,-1189.23,2625.58,False
534,88087656,-1266.04,2757.65,False
535,88089953,-1231.57,2690.44,False
536,88098283,-1354.22,2881.85,False
537,88087656,-1266.04,2757.65,False
538,88098278,-796.33,2294.64,False
539,1664717863,-727.26,2185.09,False
540,88110355,-823.54,2337.79,False
541,88098278,-796.33,2294.64,False
542,88100583,-918.32,2488.11,False
543,88110355,-823.54,2337.79,False
544,88113228,-1030.85,2666.6,False
545,88100583,-918.32,2488.11,False
546,88099183,-1072.21,2732.19,False
547,88113228,-1030.85,2666.6,False
548,88114497,-1177.72,2899.55,False
549,88099183,-1072.21,2732.19,False
550,88102266,-504.7,2534.39,False
551,1664717868,-513.45,2400.47,False
552,270798540,-61.99,1951.19,False
553,30570808,-30.07,1920.18,False
554,88111619,-638.38,2523.13,False
555,88110355,-823.54,2337.79,False
556,88100583,-918.32,2488.11,False
557,88106308,-764.85,2641.96,False
558,88112537,-1036.76,2387.39,False
559,88100583,-918.32,2488.11,False
560,88113227,-957.57,2710.38,False
561,88106310,-894.82,2772.2,False
562,88113868,-883.44,2760.8,False
563,88113227,-957.57,2710.38,False
564,88115544,-1230.87,3124.57,False
565,88114497,-1177.72,2899.55,False
566,88139230,-411.34,2084.07,False
567,88137617,-419.48,1869.36,False
568,88144772,-1502.35,2612.25,False
569,30891481,-1699.62,2722.23,False
570,6169083421,1778.46,18679.86,False
571,cluster_139581971_33317332_6169083419_6169083420_6169083422_6169083423_6169083425,1782.53,18700.89,False
572,29739650,17987.62,1394.5,False
573,26722820,17893.19,1810.19,False
574,29739771,18196.5,272.53,False
575,29657819,18203.1,542.14,False
576,1652534885,18191.32,39.07,False
577,29739771,18196.5,272.53,False
578,29657829,18294.34,34.87,False
579,29739772,18299.87,270.12,False
580,1652534792,18583.04,-360.74,False
581,1652534806,18701.47,-317.64,False
582,5633580353,30012.1,-705.48,False
583,27378680,30007.76,-765.54,False
584,9558318101,29899.22,-1491.17,False
585,cluster_1234120250_942863573,29890.86,-1502.11,False
586,cluster_27785371_27785374_4757428112_4757428114_4757428327_5124665840_5124665841_6709575610_6709575611,16303.45,11677.02,False
587,cluster_27785378_3632855043_5970328451_5970328452_5970328453_5970328454_5970328455_5970328456_603329421,16199.15,11614.73,False
588,1867607137,15815.61,11309.17,False
589,31355884,15587.2,11120.31,False
590,27785917,15964.84,12306.9,False
591,27785913,15845.26,12314.87,False
592,6601087096,16047.33,11366.98,False
593,27785308,15965.2,11268.12,False
594,cluster_31495933_76465833,39116.68,5940.96,False
595,cluster_21509170_4199933886,39030.05,5698.54,False
596,31495936,39208.04,6198.4,False
597,cluster_31495933_76465833,39116.68,5940.96,False
598,88954030,25915.38,28718.22,False
599,88954025,25552.35,28312.52,False
600,89064226,28720.18,15768.42,False
601,89064356,28720.33,15796.82,False
602,89064226,28720.18,15768.42,False
603,89066836,28785.0,15269.47,False
604,89066836,28785.0,15269.47,False
605,89066837,28895.22,15261.88,False
